mrun;cod_nivel;es_mujer;prioritario;lat_con_error;lon_con_error;calidad_georef;cod_com;nom_com
22104265;9;0;0;-41,623501;-73,595055;2;10108;MAULLIN
22109631;9;1;1;-43,118206;-73,61805;2;10208;QUELLON
22111285;0;0;1;-40,574604;-73,135757;2;10301;OSORNO
22115703;0;1;0;-41,256516;-73,005882;2;10107;LLANQUIHUE
22116255;-1;0;1;-20,259398;-69,786568;2;1401;POZO ALMONTE
22116574;0;0;1;-29,902227;-71,2509;2;4101;LA SERENA
22118578;1;1;1;-41,135899;-73,028061;2;10105;FRUTILLAR
22118597;-1;0;1;-41,396317;-73,462578;2;10106;LOS MUERMOS
22119767;-1;1;0;-41,317383;-72,984612;2;10109;PUERTO VARAS
22120104;1;1;0;-34,158634;-70,729355;1;6101;RANCAGUA
22120273;-1;1;1;-42,380592;-73,647926;2;10205;DALCAHUE
22124790;1;1;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
22126303;-1;0;1;-41,772583;-73,127243;2;10102;CALBUCO
22132198;1;1;0;-20,235882;-70,133057;1;1101;IQUIQUE
22132365;7;0;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
22133187;-1;0;0;-34,064541;-70,725945;2;6106;GRANEROS
22135330;9;0;1;-33,98008;-70,711525;2;6110;MOSTAZAL
22135550;1;1;1;-41,868153;-73,828209;2;10202;ANCUD
22136389;-1;0;1;-42,623821;-73,772224;2;10203;CHONCHI
22138840;-1;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
22138906;9;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
22140201;9;1;1;-30,033573;-70,713631;2;4106;VICUÑA
22140788;-1;0;1;-20,275333;-70,103363;1;1107;ALTO HOSPICIO
22145670;-1;0;1;-31,633623;-71,168144;2;4201;ILLAPEL
22145706;9;0;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
22147514;-1;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
22150083;9;0;0;-33,953205;-71,83033;2;6205;NAVIDAD
22151676;9;0;0;-34,175282;-70,692795;1;6108;MACHALI
22151997;1;1;0;-20,213099;-70,153725;2;1101;IQUIQUE
22154830;-1;1;1;-29,902227;-71,2509;2;4101;LA SERENA
22159813;9;1;0;-29,953829;-71,338135;2;4102;COQUIMBO
22162072;1;0;0;-30,604809;-71,205421;2;4301;OVALLE
22168818;0;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
22173068;9;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
22173309;7;1;1;-40,574745;-73,173851;1;10301;OSORNO
22174543;0;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
22176296;1;1;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
22177115;9;1;1;-34,183323;-70,64669;1;6108;MACHALI
22177401;9;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
22182044;9;1;0;-41,462566;-72,957855;1;10101;PUERTO MONTT
22182182;-1;0;0;-30,604809;-71,205421;2;4301;OVALLE
22183553;1;0;1;-34,638809;-71,376068;1;6310;SANTA CRUZ
22185670;-1;1;1;-40,594177;-73,177162;1;10301;OSORNO
22187954;9;1;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
22189763;1;0;1;-30,604809;-71,205421;2;4301;OVALLE
22192577;-1;0;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
22200461;-1;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
22202338;9;0;1;-30,604809;-71,205421;2;4301;OVALLE
22207216;9;0;0;-34,184551;-70,751991;1;6101;RANCAGUA
22209843;9;1;1;-34,387108;-72,00441;2;6201;PICHILEMU
22214789;-1;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
22219852;-1;1;1;-30,604809;-71,205421;2;4301;OVALLE
22222353;-1;0;1;-20,213099;-70,153725;2;1101;IQUIQUE
22222399;-1;1;1;-41,772583;-73,127243;2;10102;CALBUCO
22223866;0;1;1;-42,482834;-73,762733;2;10201;CASTRO
22224679;1;0;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
22224887;-1;1;0;-34,157623;-70,729637;1;6101;RANCAGUA
22230454;1;1;1;-29,870646;-71,234016;1;4101;LA SERENA
22230653;1;1;0;-34,064541;-70,725945;2;6106;GRANEROS
22232171;4;0;0;-53,173576;-70,921608;1;12101;PUNTA ARENAS
22237587;-1;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
22242391;1;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
22242902;1;0;0;-20,26922;-70,106895;1;1107;ALTO HOSPICIO
22248331;9;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
22249972;1;0;0;-29,902227;-71,2509;2;4101;LA SERENA
22251143;1;1;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
22257809;9;1;1;-34,408901;-70,860115;2;6115;RENGO
22258667;1;1;1;-29,953829;-71,338135;2;4102;COQUIMBO
22260860;9;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
22263954;-1;1;1;-30,604809;-71,205421;2;4301;OVALLE
22266910;9;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
22267913;-1;1;0;-34,195148;-70,75843;1;6111;OLIVAR
22276008;-1;0;1;-51,725929;-72,509537;2;12401;NATALES
22276655;0;0;0;-41,772583;-73,127243;2;10102;CALBUCO
22283022;-1;1;0;-34,396488;-71,169037;2;6112;PEUMO
22287754;7;1;1;-40,561348;-73,167656;1;10301;OSORNO
22287819;9;0;1;-40,56773;-73,162544;1;10301;OSORNO
22289142;9;0;1;-30,028849;-70,516579;2;4105;PAIGUANO
22293663;9;1;1;-41,135899;-73,028061;2;10105;FRUTILLAR
22294401;1;0;0;-29,902227;-71,2509;2;4101;LA SERENA
22295119;1;1;0;-31,633623;-71,168144;2;4201;ILLAPEL
22300679;-1;1;0;-34,639771;-71,365753;2;6310;SANTA CRUZ
22304893;0;0;1;-42,380592;-73,647926;2;10205;DALCAHUE
22308281;-1;1;1;-42,144165;-73,472809;2;10209;QUEMCHI
22312731;1;0;1;-30,028849;-70,516579;2;4105;PAIGUANO
22319191;-1;0;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
22324991;1;1;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
22330928;9;1;1;-34,408901;-70,860115;2;6115;RENGO
22331425;0;1;1;-40,913002;-73,158173;2;10303;PURRANQUE
22333304;-1;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
22334523;9;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
22335658;9;1;0;-34,226551;-70,964355;2;6105;DOÑIHUE
22342621;-1;1;0;-29,872187;-71,240379;1;4101;LA SERENA
22345348;-1;0;0;-34,639771;-71,365753;2;6310;SANTA CRUZ
22350038;9;1;1;-42,889313;-73,474136;2;10207;QUEILEN
22350246;2;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
22350401;9;1;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
22353600;9;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
22355695;0;1;1;-29,953829;-71,338135;2;4102;COQUIMBO
22357210;-1;0;0;-34,163918;-70,72216;1;6101;RANCAGUA
22361068;7;0;0;-34,408901;-70,860115;2;6115;RENGO
22368143;9;1;0;-29,902227;-71,2509;2;4101;LA SERENA
22370603;-1;1;0;-31,785681;-70,961983;1;4204;SALAMANCA
22370752;7;0;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
22371322;7;0;1;-34,408901;-70,860115;2;6115;RENGO
22371593;0;1;1;-41,623501;-73,595055;2;10108;MAULLIN
22374117;-1;1;1;-41,135899;-73,028061;2;10105;FRUTILLAR
22376144;1;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
22377513;1;0;1;-29,953829;-71,338135;2;4102;COQUIMBO
22378922;1;0;1;-42,380592;-73,647926;2;10205;DALCAHUE
22381280;9;1;0;-34,162476;-70,703476;1;6101;RANCAGUA
22391759;-1;0;1;-20,213099;-70,153725;2;1101;IQUIQUE
22392821;-1;0;0;-30,604809;-71,205421;2;4301;OVALLE
22395268;1;1;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
22395672;-1;0;1;-34,226551;-70,964355;2;6105;DOÑIHUE
22396062;0;0;1;-30,833839;-71,258026;2;4304;PUNITAQUI
22396596;-1;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
22397630;-1;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
22401425;9;0;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
22405453;-1;0;0;-20,21261;-70,144775;1;1101;IQUIQUE
22407380;1;0;1;-41,868153;-73,828209;2;10202;ANCUD
22409531;-1;1;0;-29,902227;-71,2509;2;4101;LA SERENA
22409941;0;0;0;-20,292999;-70,094925;1;1107;ALTO HOSPICIO
22414766;-1;1;1;-34,160614;-70,720711;1;6101;RANCAGUA
22415387;-1;0;1;-41,479805;-72,990601;1;10101;PUERTO MONTT
22422518;-1;0;1;-41,868153;-73,828209;2;10202;ANCUD
22422855;1;0;0;-29,869368;-71,239998;1;4101;LA SERENA
22431449;-1;0;1;-34,396488;-71,169037;2;6112;PEUMO
22435088;9;0;0;-34,039124;-70,667595;2;6102;CODEGUA
22438403;-1;0;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
22438594;1;1;1;-41,396317;-73,462578;2;10106;LOS MUERMOS
22439626;9;1;1;-31,633623;-71,168144;2;4201;ILLAPEL
22439893;1;1;1;-33,98008;-70,711525;2;6110;MOSTAZAL
22441303;9;1;1;-30,604809;-71,205421;2;4301;OVALLE
22450865;-1;0;1;-42,482834;-73,762733;2;10201;CASTRO
22451838;-1;0;1;-29,902227;-71,2509;2;4101;LA SERENA
22454638;0;1;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
22458939;0;0;1;-34,638374;-71,117798;2;6308;PLACILLA
22459734;7;1;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
22459853;1;1;0;-34,292046;-71,309166;2;6107;LAS CABRAS
22461090;9;1;1;-43,118206;-73,61805;2;10208;QUELLON
22466000;9;1;1;-34,116604;-71,729256;2;6203;LITUECHE
22468886;1;1;0;-29,928318;-71,204475;1;4101;LA SERENA
22471092;9;0;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
22471910;9;0;0;-40,574604;-73,135757;2;10301;OSORNO
22472363;9;0;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
22472698;1;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
22492365;9;1;1;-34,064541;-70,725945;2;6106;GRANEROS
22493927;9;1;0;-34,408901;-70,860115;2;6115;RENGO
22500545;9;1;0;-42,482834;-73,762733;2;10201;CASTRO
22503157;-1;0;0;-29,953829;-71,338135;2;4102;COQUIMBO
22503212;1;0;0;-34,287685;-71,084137;2;6104;COLTAUCO
22504802;0;0;0;-34,174725;-70,649223;1;6108;MACHALI
22506401;1;0;0;-41,868153;-73,828209;2;10202;ANCUD
22512517;1;0;1;-20,221964;-70,140915;1;1101;IQUIQUE
22513778;-1;1;0;-29,902227;-71,2509;2;4101;LA SERENA
22514329;4;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
22517699;1;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
22521949;-1;0;0;-34,292046;-71,309166;2;6107;LAS CABRAS
22524087;-1;1;1;-29,955708;-71,247803;1;4102;COQUIMBO
22533389;-1;1;0;-29,975533;-71,33136;1;4102;COQUIMBO
22534061;7;0;1;-34,116604;-71,729256;2;6203;LITUECHE
22541590;9;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
22542684;9;0;1;-40,563164;-73,170166;1;10301;OSORNO
22543066;1;0;0;-20,210159;-70,144768;1;1101;IQUIQUE
22558438;-1;0;0;-29,953829;-71,338135;2;4102;COQUIMBO
22559537;9;0;1;-34,439323;-71,07608;2;6117;SAN VICENTE
22561678;9;0;1;-43,118206;-73,61805;2;10208;QUELLON
22564402;-1;1;0;-40,574604;-73,135757;2;10301;OSORNO
22566319;7;1;0;-20,215946;-70,134285;1;1101;IQUIQUE
22567348;1;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
22571455;-1;0;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
22572318;0;0;0;-20,213099;-70,153725;2;1101;IQUIQUE
22577000;-1;0;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
22578408;0;1;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
22581086;0;0;0;-29,988333;-71,34536;1;4102;COQUIMBO
22581129;1;1;1;-29,902227;-71,2509;2;4101;LA SERENA
22582553;9;1;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
22584107;9;0;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
22605117;9;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
22608085;9;0;1;-34,161781;-70,695015;1;6101;RANCAGUA
22609162;-1;1;1;-34,436443;-71,076553;1;6117;SAN VICENTE
22611549;9;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
22618414;9;1;0;-34,70842;-71,041237;2;6303;CHIMBARONGO
22619636;0;0;1;-40,913002;-73,158173;2;10303;PURRANQUE
22619905;-1;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
22628606;9;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
22628705;-1;0;0;-29,953829;-71,338135;2;4102;COQUIMBO
22631622;1;0;0;-20,259398;-69,786568;2;1401;POZO ALMONTE
22631877;9;1;1;-40,912819;-73,16346;1;10303;PURRANQUE
22635642;1;0;1;-34,170124;-70,741219;1;6101;RANCAGUA
22641776;1;0;0;-34,70842;-71,041237;2;6303;CHIMBARONGO
22643905;9;1;0;-34,064541;-70,725945;2;6106;GRANEROS
22647561;-1;0;0;-34,630619;-71,363159;1;6310;SANTA CRUZ
22648802;0;0;1;-42,482834;-73,762733;2;10201;CASTRO
22653594;-1;0;1;-40,574604;-73,135757;2;10301;OSORNO
22654079;7;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
22662060;1;1;1;-34,4786;-71,478569;2;6307;PERALILLO
22665087;1;1;0;-34,169418;-70,745834;1;6101;RANCAGUA
22667391;10;0;0;-53,173885;-70,922127;1;12101;PUNTA ARENAS
22668663;9;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
22670560;9;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
22675783;0;0;1;-29,870546;-71,235931;1;4101;LA SERENA
22675893;9;0;0;-40,586029;-73,152527;1;10301;OSORNO
22683163;-1;1;1;-29,953829;-71,338135;2;4102;COQUIMBO
22683181;1;0;1;-34,164513;-70,696541;1;6101;RANCAGUA
22688890;1;1;0;-34,064541;-70,725945;2;6106;GRANEROS
22690991;-1;1;0;-34,179539;-70,747345;1;6101;RANCAGUA
22691360;-1;0;0;-30,59078;-71,180313;1;4301;OVALLE
22692853;9;1;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
22696055;7;0;0;-30,604809;-71,205421;2;4301;OVALLE
22697141;-1;1;0;-29,958509;-71,349159;1;4102;COQUIMBO
22697875;-1;1;1;-34,064541;-70,725945;2;6106;GRANEROS
22698616;-1;0;0;-42,482834;-73,762733;2;10201;CASTRO
22703019;1;1;0;-34,439323;-71,07608;2;6117;SAN VICENTE
22706079;7;0;1;-41,623501;-73,595055;2;10108;MAULLIN
22708800;9;1;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
22709758;1;0;1;-40,574604;-73,135757;2;10301;OSORNO
22712197;1;0;1;-29,953829;-71,338135;2;4102;COQUIMBO
22712700;0;0;1;-30,604809;-71,205421;2;4301;OVALLE
22715881;0;1;1;-34,72868;-71,643997;2;6304;LOLOL
22716449;9;0;0;-40,574604;-73,135757;2;10301;OSORNO
22721592;-1;0;0;-29,891191;-71,245392;1;4101;LA SERENA
22728594;0;0;0;-41,870789;-73,807686;1;10202;ANCUD
22729943;-1;1;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
22730845;-1;1;0;-30,833839;-71,258026;2;4304;PUNITAQUI
22734488;0;0;1;-34,189919;-70,724724;1;6101;RANCAGUA
22734533;0;0;0;-29,987907;-71,34256;1;4102;COQUIMBO
22737280;9;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
22737466;1;1;0;-29,953829;-71,338135;2;4102;COQUIMBO
22740371;1;1;1;-20,258053;-70,105675;1;1107;ALTO HOSPICIO
22741669;-1;0;1;-41,135899;-73,028061;2;10105;FRUTILLAR
22742242;-1;1;0;-33,98008;-70,711525;2;6110;MOSTAZAL
22746252;9;0;0;-20,213099;-70,153725;2;1101;IQUIQUE
22746695;-1;0;1;-34,039124;-70,667595;2;6102;CODEGUA
22747573;-1;1;1;-42,889313;-73,474136;2;10207;QUEILEN
22748574;1;0;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
22748593;11;1;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
22753300;-1;0;1;-20,269543;-70,106323;1;1107;ALTO HOSPICIO
22754995;7;0;1;-41,256516;-73,005882;2;10107;LLANQUIHUE
22755237;-1;0;1;-41,464489;-72,915985;1;10101;PUERTO MONTT
22757244;1;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
22758286;7;0;0;-34,439323;-71,07608;2;6117;SAN VICENTE
22773862;0;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
22780294;0;0;0;-34,182873;-70,755386;1;6101;RANCAGUA
22784189;1;0;1;-34,130169;-70,740829;1;6101;RANCAGUA
22787856;-1;1;1;-31,177759;-71,002197;2;4302;COMBARBALA
22787968;9;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
22790072;9;0;1;-34,392376;-70,850868;1;6115;RENGO
22791576;9;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
22793093;9;0;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
22794201;7;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
22794772;-1;0;1;-30,604809;-71,205421;2;4301;OVALLE
22797306;0;0;1;-29,919613;-71,21666;1;4101;LA SERENA
22799863;1;0;1;-29,866873;-71,244019;1;4101;LA SERENA
22800428;-1;0;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
22804093;-1;0;0;-20,213099;-70,153725;2;1101;IQUIQUE
22805095;0;0;0;-53,140854;-70,904434;1;12101;PUNTA ARENAS
22806333;-1;1;0;-34,439323;-71,07608;2;6117;SAN VICENTE
22808595;9;0;0;-29,963892;-71,307564;1;4102;COQUIMBO
22810196;-1;1;1;-34,286243;-70,816078;2;6116;REQUINOA
22813618;-1;1;0;-34,163521;-70,7584;1;6101;RANCAGUA
22813619;-1;1;0;-34,589279;-70,99482;1;6301;SAN FERNANDO
22814366;-1;0;0;-40,574604;-73,135757;2;10301;OSORNO
22815081;1;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
22815938;0;0;0;-51,725929;-72,509537;2;12401;NATALES
22818083;-1;1;1;-40,574604;-73,135757;2;10301;OSORNO
22822184;-1;0;1;-34,638374;-71,117798;2;6308;PLACILLA
22823061;1;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
22830159;-1;0;0;-31,785362;-70,957748;1;4204;SALAMANCA
22832201;0;1;1;-29,959047;-71,297661;1;4102;COQUIMBO
22832264;-1;0;0;-31,177759;-71,002197;2;4302;COMBARBALA
22833779;0;0;0;-34,18259;-70,651115;2;6108;MACHALI
22836514;-1;1;1;-31,909607;-71,511116;2;4203;LOS VILOS
22839499;0;1;1;-41,256516;-73,005882;2;10107;LLANQUIHUE
22843015;1;1;1;-29,966249;-71,258018;1;4102;COQUIMBO
22849897;-1;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
22853870;0;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
22854364;1;0;0;-20,213099;-70,153725;2;1101;IQUIQUE
22857339;-1;0;0;-34,072788;-70,737373;1;6106;GRANEROS
22858571;-1;1;0;-40,574604;-73,135757;2;10301;OSORNO
22860585;7;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
22863961;9;1;1;-34,151138;-70,724991;1;6101;RANCAGUA
22867019;10;1;0;-53,150829;-70,944336;1;12101;PUNTA ARENAS
22868055;-1;0;1;-41,772583;-73,127243;2;10102;CALBUCO
22868233;9;0;1;-29,954447;-71,349983;1;4102;COQUIMBO
22868504;0;1;0;-29,993046;-71,339355;1;4102;COQUIMBO
22868712;1;1;1;-29,953829;-71,338135;2;4102;COQUIMBO
22868904;-1;0;1;-34,44664;-70,946281;2;6109;MALLOA
22869884;9;1;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
22871732;0;1;1;-34,169441;-70,714729;1;6101;RANCAGUA
22872101;-1;1;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
22874264;-1;0;1;-33,953205;-71,83033;2;6205;NAVIDAD
22878543;-1;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
22889995;-1;0;0;-40,574604;-73,135757;2;10301;OSORNO
22893073;7;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
22893142;1;0;0;-53,152946;-70,910713;1;12101;PUNTA ARENAS
22893831;9;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
22895842;0;1;0;-41,256516;-73,005882;2;10107;LLANQUIHUE
22895927;0;0;1;-31,633623;-71,168144;2;4201;ILLAPEL
22896633;9;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
22899674;1;1;1;-34,44664;-70,946281;2;6109;MALLOA
22902535;0;1;0;-29,965229;-71,345833;1;4102;COQUIMBO
22904502;-1;0;1;-20,270611;-70,106346;1;1107;ALTO HOSPICIO
22904646;1;1;1;-20,27935;-70,0961;1;1107;ALTO HOSPICIO
22910167;1;0;0;-29,968824;-71,261658;1;4102;COQUIMBO
22913257;-1;0;1;-30,605618;-71,204071;1;4301;OVALLE
22913607;0;0;1;-34,358288;-71,283089;2;6113;PICHIDEGUA
22915772;-1;1;0;-30,604809;-71,205421;2;4301;OVALLE
22915851;-1;1;1;-41,394531;-72,911041;1;10101;PUERTO MONTT
22916057;-1;0;1;-40,913002;-73,158173;2;10303;PURRANQUE
22921141;1;1;1;-34,439323;-71,07608;2;6117;SAN VICENTE
22922030;1;0;0;-40,583355;-73,097527;1;10301;OSORNO
22924297;-1;0;0;-29,953829;-71,338135;2;4102;COQUIMBO
22924928;9;1;1;-40,795631;-73,216721;2;10305;RIO NEGRO
22927932;9;0;1;-34,160938;-70,718788;1;6101;RANCAGUA
22939426;1;0;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
22942687;9;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
22943287;7;0;0;-29,902227;-71,2509;2;4101;LA SERENA
22946403;8;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
22947415;1;0;1;-20,213099;-70,153725;2;1101;IQUIQUE
22953564;7;0;1;-42,380592;-73,647926;2;10205;DALCAHUE
22954267;1;1;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
22957879;9;0;0;-29,947577;-71,249825;1;4101;LA SERENA
22961744;1;0;0;-29,902227;-71,2509;2;4101;LA SERENA
22967335;4;0;1;-53,182663;-70,948463;1;12101;PUNTA ARENAS
22972407;9;1;0;-30,604809;-71,205421;2;4301;OVALLE
22972557;9;1;1;-34,638374;-71,117798;2;6308;PLACILLA
22973688;-1;0;0;-51,725929;-72,509537;2;12401;NATALES
22975738;-1;0;1;-31,909607;-71,511116;2;4203;LOS VILOS
22977961;7;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
22979170;-1;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
22984303;9;1;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
22987151;1;1;1;-41,317383;-72,984612;2;10109;PUERTO VARAS
22987826;9;0;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
22989118;-1;0;0;-41,463947;-72,918892;1;10101;PUERTO MONTT
22991530;-1;0;0;-30,604809;-71,205421;2;4301;OVALLE
22995909;-1;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
23000583;7;1;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
23001957;1;0;1;-30,592897;-71,195328;1;4301;OVALLE
23004063;1;0;1;-34,196983;-70,887459;1;6105;DOÑIHUE
23004738;-1;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
23006170;9;0;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
23015044;-1;1;1;-41,772583;-73,127243;2;10102;CALBUCO
23017584;9;1;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
23018317;9;0;1;-40,574604;-73,135757;2;10301;OSORNO
23024728;9;1;1;-40,574604;-73,135757;2;10301;OSORNO
23027619;1;0;0;-34,064541;-70,725945;2;6106;GRANEROS
23030049;-1;1;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
23031728;-1;1;1;-30,604809;-71,205421;2;4301;OVALLE
23033485;9;0;0;-34,18259;-70,651115;2;6108;MACHALI
23037032;1;1;1;-40,567013;-73,114624;1;10301;OSORNO
23041264;10;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
23043266;-1;0;1;-20,245661;-70,101639;1;1107;ALTO HOSPICIO
23047450;-1;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
23048751;0;1;1;-41,317383;-72,984612;2;10109;PUERTO VARAS
23051240;0;1;1;-34,358288;-71,283089;2;6113;PICHIDEGUA
23051357;9;1;1;-34,408901;-70,860115;2;6115;RENGO
23058355;9;1;0;-42,889313;-73,474136;2;10207;QUEILEN
23058404;9;1;0;-31,177759;-71,002197;2;4302;COMBARBALA
23061493;0;1;0;-40,589798;-73,171829;1;10301;OSORNO
23061866;9;0;1;-20,224762;-70,148834;1;1101;IQUIQUE
23062228;0;1;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
23071469;1;0;1;-34,597839;-71,363297;2;6306;PALMILLA
23072683;1;0;1;-42,482834;-73,762733;2;10201;CASTRO
23081912;9;0;1;-41,317383;-72,984612;2;10109;PUERTO VARAS
23082053;0;1;0;-41,317383;-72,984612;2;10109;PUERTO VARAS
23082370;7;0;1;-31,918358;-71,508339;1;4203;LOS VILOS
23083360;-1;1;0;-20,2707;-70,128708;1;1101;IQUIQUE
23083998;-1;0;1;-29,870995;-71,239456;1;4101;LA SERENA
23085438;7;0;1;-20,213099;-70,153725;2;1101;IQUIQUE
23086204;-1;0;1;-30,604809;-71,205421;2;4301;OVALLE
23089511;0;0;1;-41,965805;-72,470123;2;10403;HUALAIHUE
23093459;-1;1;0;-41,478924;-72,971321;1;10101;PUERTO MONTT
23093544;9;1;1;-41,469952;-72,947594;1;10101;PUERTO MONTT
23095506;1;1;0;-31,633623;-71,168144;2;4201;ILLAPEL
23095905;9;0;1;-53,160213;-70,938126;1;12101;PUNTA ARENAS
23096162;1;1;1;-20,270283;-70,10582;1;1107;ALTO HOSPICIO
23097237;9;1;1;-34,039124;-70,667595;2;6102;CODEGUA
23099908;0;1;0;-34,396793;-71,618919;2;6204;MARCHIHUE
23107274;0;0;0;-34,648445;-71,899963;2;6206;PAREDONES
23107792;9;1;1;-34,408901;-70,860115;2;6115;RENGO
23110782;-1;0;1;-42,472229;-73,785713;1;10201;CASTRO
23110844;0;1;0;-34,18259;-70,651115;2;6108;MACHALI
23112520;9;1;1;-40,574604;-73,135757;2;10301;OSORNO
23118472;1;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
23120791;-1;0;1;-20,213099;-70,153725;2;1101;IQUIQUE
23125737;7;1;1;-40,574604;-73,135757;2;10301;OSORNO
23132730;-1;1;0;-29,953829;-71,338135;2;4102;COQUIMBO
23133864;7;0;0;-29,902227;-71,2509;2;4101;LA SERENA
23135192;1;0;1;-40,795631;-73,216721;2;10305;RIO NEGRO
