mrun;cod_nivel;rbd;cod_curso;preferencia_postulante;agregada_por_continuidad;prioridad_matriculado;prioridad_hermano;prioridad_hijo_funcionario;prioridad_exalumno;loteria_original
19734708;-1;2456;40100031;1;0;0;1;0;0;7
19734708;-1;2457;40100031;2;0;0;0;0;0;30
19736628;9;11155;13100033;1;0;0;0;0;0;2
19736628;9;40298;13100033;2;0;0;0;0;0;21
19738708;0;2210;50100031;1;0;0;0;0;0;2
19740420;7;2159;71100031;2;0;0;0;0;0;2
19740420;7;2164;71100031;1;0;0;1;0;0;6
19740420;7;2174;71100031;3;0;0;0;0;0;5
19740496;1;2330;11100033;2;0;0;0;0;0;41
19740496;1;15832;11100033;1;0;0;0;0;0;20
19740986;0;7349;50100033;1;0;0;0;0;0;4
19740986;0;7352;50100033;11;1;1;0;0;0; 
19740986;0;7404;50100033;9;0;0;0;0;0;3
19740986;0;7405;50100031;8;0;0;0;0;0;11
19740986;0;11594;50100033;3;0;0;0;0;0;3
19740986;0;16766;50100031;10;0;0;0;0;0;5
19740986;0;22146;50100032;2;0;0;0;0;0;2
19740986;0;22255;50100031;6;0;0;0;0;0;2
19740986;0;22265;50100033;4;0;0;0;0;0;8
19740986;0;22342;50100033;7;0;0;0;0;0;1
19740986;0;22355;50100033;5;0;0;0;0;0;4
19742000;7;516;71100033;4;0;0;0;0;0;4
19742000;7;530;71100033;1;0;0;0;0;0;9
19742000;7;13475;71100033;2;0;0;0;0;0;10
19742000;7;13586;71100033;3;0;0;0;0;0;6
19744396;1;130;11100032;2;0;0;0;0;0;77
19744396;1;12515;11100031;1;0;0;0;0;0;82
19752843;0;12538;50100031;2;0;0;0;0;0;4
19752843;0;12757;50100032;1;0;0;0;0;0;7
19759007;1;630;11100033;4;0;0;0;0;0;22
19759007;1;646;11100032;2;0;0;0;0;0;48
19759007;1;13539;11100031;3;0;0;0;0;0;7
19759007;1;13626;11100033;1;0;0;0;0;0;12
19767174;1;2566;11100033;2;0;0;0;0;0;2
19767174;1;15501;11100032;1;0;0;0;0;0;11
19767281;9;2134;13100033;3;0;0;0;0;0;5
19767281;9;2205;13100033;1;0;0;0;0;0;28
19767281;9;15646;13100033;2;0;0;0;0;0;88
19770343;0;969;50100033;2;0;0;0;0;0;8
19770343;0;11147;50100031;1;0;0;0;0;0;1
19770407;9;191;13100033;1;0;0;0;0;0;10
19777261;1;11265;11100032;2;0;0;1;0;0;8
19777261;1;15650;11100032;1;0;0;0;0;0;11
19778943;-1;668;40100033;2;0;0;0;0;0;1
19778943;-1;672;40100031;1;0;0;1;0;0;1
19782940;7;123;71100031;3;0;0;0;0;0;7
19782940;7;125;71100033;2;0;0;0;0;0;9
19782940;7;126;71100033;4;0;0;0;0;0;6
19782940;7;12591;71100033;6;0;0;0;0;0;7
19782940;7;12741;71100033;5;0;0;0;0;0;3
19782940;7;40295;71100033;1;0;0;0;0;0;5
19789225;4;8438;41100033;2;0;0;0;0;0;3
19789225;4;8444;41100033;1;0;0;0;0;0;8
19792769;1;539;11100031;1;0;0;0;1;0;7
19792769;1;13587;11100033;2;0;0;0;0;0;1
19795751;9;611;13100033;3;0;0;0;0;0;16
19795751;9;646;13100033;2;0;0;0;0;0;16
19795751;9;13445;13100031;1;0;0;0;0;0;1
19796516;-1;13314;40100031;2;0;0;0;0;0;3
19796516;-1;13314;40100032;1;0;0;0;0;0;12
19796516;-1;13331;40100031;5;0;0;0;0;0;6
19796516;-1;13331;40100032;4;0;0;0;0;0;11
19796516;-1;40153;40100032;3;0;0;0;0;0;7
19797881;7;12735;71100033;2;0;0;0;0;0;1
19797881;7;40320;71100033;1;0;0;0;0;0;7
19802440;9;516;13100033;1;0;0;0;0;0;39
19802440;9;530;13100033;2;0;0;0;0;0;48
19802704;9;611;13100033;1;0;0;0;0;0;7
19802704;9;613;13100031;3;0;0;0;0;0;12
19802704;9;13626;13100033;2;0;0;0;0;0;8
19803800;-1;2112;40100031;3;0;0;0;0;0;10
19803800;-1;2114;40100011;2;0;0;0;0;0;8
19803800;-1;2179;40100031;1;0;0;0;0;0;1
19803800;-1;11265;40100031;5;0;0;0;0;0;11
19803800;-1;15750;40100032;4;0;0;0;0;0;3
19804536;1;7340;11100033;3;0;0;0;0;0;4
19804536;1;7349;11100033;2;0;0;0;0;0;10
19804536;1;22265;11100033;1;0;0;0;0;0;8
19805684;1;2155;11100032;2;0;0;0;0;0;57
19805684;1;15650;11100032;1;0;0;0;0;0;24
19805813;1;696;11100033;1;0;0;0;0;0;1
19808330;-1;2266;40100032;2;0;0;1;0;0;10
19808330;-1;20489;40100033;1;0;0;0;0;0;6
19810076;-1;7942;40100032;2;0;0;0;0;0;5
19810076;-1;22105;40100033;1;0;0;1;0;0;5
19810601;9;97;13100033;4;0;0;0;0;0;15
19810601;9;107;13100033;3;0;0;0;0;0;33
19810601;9;129;13100031;1;0;0;0;0;0;15
19810601;9;131;13100031;5;0;0;1;0;0;15
19810601;9;144;13100031;2;0;0;0;0;0;24
19810601;9;12649;13100033;6;1;1;0;0;0; 
19816678;0;531;50100033;1;0;0;0;0;0;17
19816678;0;536;50100031;3;0;0;0;0;0;1
19816678;0;13587;50100033;2;0;0;0;0;0;23
19819055;1;7659;11100033;2;1;1;0;0;0; 
19819055;1;22096;11100033;1;0;0;0;0;0;7
19820237;-1;710;40100033;2;0;0;0;0;0;1
19820237;-1;13457;40100032;3;0;0;0;0;0;43
19820237;-1;13538;40100032;1;0;0;0;0;0;97
19822190;-1;2135;40100033;2;0;0;0;0;0;6
19822190;-1;40038;40100033;1;0;0;0;0;0;5
19827343;1;2112;11100032;1;0;0;0;0;0;34
19827343;1;11265;11100031;3;0;0;0;0;0;12
19827343;1;15650;11100031;2;0;0;0;0;0;3
19834689;1;630;11100033;2;0;0;0;0;0;7
19834689;1;13341;11100033;1;0;0;0;0;0;5
19835387;7;7334;71100031;3;0;0;0;0;0;2
19835387;7;7338;71100031;2;0;0;0;0;0;4
19835387;7;7343;71100033;4;0;0;0;0;0;9
19835387;7;7606;71100033;7;1;1;0;0;0; 
19835387;7;22246;71100031;5;0;0;0;0;0;1
19835387;7;22265;71100033;1;0;0;0;0;0;1
19835387;7;40403;71100033;6;0;0;0;0;0;1
19837748;-1;2310;40100031;1;0;0;0;0;0;5
19837748;-1;2312;40100031;2;0;0;0;0;0;2
19842567;-1;11144;40100032;2;0;0;0;0;0;25
19842567;-1;13451;40100032;1;0;0;0;0;0;10
19845960;-1;522;40100013;1;0;0;1;0;0;3
19845960;-1;13376;40100031;3;0;0;0;0;0;5
19845960;-1;13586;40100032;2;0;0;0;0;0;16
19846872;-1;2112;40100031;2;0;0;0;0;0;29
19846872;-1;2124;40100032;1;0;0;0;0;0;7
19847483;1;8003;11100033;1;0;0;0;0;0;4
19847483;1;22176;11100033;2;0;0;0;0;0;6
19847483;1;22535;11100033;3;0;0;0;0;0;2
19853591;1;2122;11100031;3;0;0;0;0;0;7
19853591;1;2131;11100031;2;0;0;0;0;0;3
19853591;1;2136;11100033;1;0;0;0;0;0;10
19858092;-1;671;40100031;2;0;0;0;0;0;1
19858092;-1;691;40100031;1;0;0;0;0;0;2
19863048;1;125;11100033;2;0;0;0;0;0;20
19863048;1;40043;11100032;1;0;0;0;0;0;13
19863225;9;656;13100033;2;0;0;0;0;0;1
19863225;9;664;13100033;1;0;0;1;0;0;1
19863225;9;772;17104133;4;0;0;0;0;0;22
19863225;9;11144;13100033;5;0;0;0;0;0;6
19863225;9;13582;13100033;3;0;0;0;0;0;23
19866342;1;2220;11100033;2;0;0;0;0;0;2
19866342;1;15515;11100033;3;0;0;0;0;0;10
19866342;1;15646;11100031;1;0;0;0;0;0;16
19870926;9;8430;13100033;1;0;0;0;0;0;17
19870926;9;24316;13100033;2;0;0;0;0;0;19
19871587;-1;2338;40100031;1;0;0;0;0;0;1
19874789;-1;2226;40100032;1;0;0;0;0;0;6
19876752;1;7679;11100033;1;0;0;0;0;0;1
19876752;1;7801;11100033;2;0;0;0;0;0;1
19877207;-1;2656;40100031;2;0;0;0;0;0;6
19877207;-1;15522;40100032;1;0;0;1;0;0;1
19881037;9;7625;13100033;2;0;0;0;0;0;24
19881037;9;22664;13100033;1;0;0;0;0;0;24
19886368;0;521;50100033;1;0;0;0;0;0;23
19886368;0;31194;50100032;2;0;0;0;0;0;6
19886368;0;40298;50100032;3;0;0;0;0;0;22
19888090;1;2286;11100033;1;0;0;0;0;1;1
19888090;1;15614;11100032;2;0;0;0;0;0;4
19900453;9;2134;13100033;1;0;0;0;0;0;42
19900453;9;2163;13100031;2;0;0;0;0;0;11
19900453;9;15775;13100013;4;0;0;0;0;0;31
19900453;9;15840;13100033;3;0;0;0;0;0;10
19900797;9;2111;13100033;1;0;0;0;0;0;75
19900797;9;2123;13100033;4;0;0;0;0;0;102
19900797;9;2163;13100031;6;0;0;0;0;0;21
19900797;9;2163;13100032;5;0;0;0;0;0;11
19900797;9;2173;13100033;3;0;0;0;0;0;26
19900797;9;11265;13100033;7;0;0;0;0;0;64
19900797;9;15646;13100033;2;0;0;0;0;0;72
19901451;1;706;11100033;2;0;0;0;0;0;26
19901451;1;707;11100011;1;0;0;0;0;0;16
19911045;-1;11144;40100032;1;0;0;0;0;0;23
19911045;-1;13539;40100031;2;0;0;0;0;0;4
19911045;-1;40231;40100031;3;0;0;0;0;0;18
19912193;7;2159;71100032;2;0;0;0;0;0;2
19912193;7;2162;71100031;1;0;0;0;0;0;4
19912193;7;2182;71100033;3;0;0;0;0;0;4
19912193;7;15682;71100031;4;1;1;0;0;0; 
19913510;7;11265;71100033;1;0;0;0;0;0;8
19913510;7;15646;71100033;3;1;1;0;0;0; 
19913510;7;15732;71100033;2;0;0;0;0;0;3
19914019;9;22464;13100033;1;0;0;0;0;0;13
19916505;1;523;11100033;3;0;0;0;0;0;13
19916505;1;525;11100033;6;0;0;0;0;0;42
19916505;1;530;11100033;5;0;0;0;0;0;62
19916505;1;534;11100033;4;0;0;0;0;0;19
19916505;1;536;11100033;8;0;0;0;0;0;9
19916505;1;13330;11100032;7;0;0;0;0;0;5
19916505;1;13463;11100031;1;0;0;0;0;0;37
19916505;1;31221;11100033;2;0;0;0;0;0;76
19917112;-1;40279;40100032;1;0;0;0;0;0;8
19918446;9;12192;13100033;2;0;0;0;0;0;24
19918446;9;22155;13100033;1;0;0;0;0;0;2
19918446;9;40457;13100033;3;0;0;0;0;0;21
19919394;1;618;11100033;1;0;0;0;0;0;4
19919394;1;40208;11100033;2;0;0;0;0;0;3
19924241;-1;527;40100033;2;0;0;0;0;0;22
19924241;-1;531;40100033;1;0;0;0;0;0;10
19924241;-1;13424;40100031;3;0;0;0;0;0;5
19928354;9;701;13100033;2;0;0;1;0;0;44
19928354;9;772;17104133;1;0;0;0;0;0;16
19931341;-1;616;40100033;1;0;0;1;0;0;17
19931341;-1;13589;40100032;5;0;0;0;0;0;2
19931341;-1;13621;40100031;2;0;0;0;0;0;10
19931341;-1;40050;40100032;3;0;0;0;0;0;3
19931341;-1;40279;40100032;4;0;0;0;0;0;13
19936908;9;12591;13100033;2;0;0;0;0;0;3
19936908;9;12762;13100031;1;0;0;0;0;0;7
19936908;9;40295;13100033;3;0;0;0;0;0;19
19937375;1;2207;11100031;1;0;0;0;0;0;3
19937375;1;2207;11100032;2;0;0;0;0;0;1
19937375;1;15646;11100031;3;0;0;0;0;0;37
19938589;1;12579;11100033;1;0;0;1;0;0;15
19938589;1;40043;11100032;2;0;0;0;0;0;22
19940570;9;2111;13100033;1;0;0;0;0;0;20
19940570;9;2173;13100033;2;0;0;0;0;0;28
19948329;-1;2116;40100031;1;0;0;1;0;0;10
19948329;-1;15650;40100032;2;0;0;0;0;0;4
19955712;0;613;50100031;3;0;0;0;0;0;28
19955712;0;616;50100033;2;0;0;0;0;0;12
19955712;0;621;50100033;6;1;1;0;0;0; 
19955712;0;625;50100033;4;0;0;0;0;0;4
19955712;0;13621;50100031;1;0;0;0;0;0;25
19955712;0;13626;50100033;5;0;0;0;0;0;6
19958293;9;2124;13100033;3;0;0;0;0;0;7
19958293;9;2134;13100033;1;0;0;0;0;0;107
19958293;9;2285;13100033;2;0;0;0;0;0;7
19958631;7;117;71100031;3;0;0;0;0;0;1
19958631;7;125;71100033;5;0;0;0;0;0;6
19958631;7;12604;71100033;1;0;0;0;0;0;7
19958631;7;12688;71100031;2;0;0;0;0;0;1
19958631;7;12761;71100033;4;0;0;0;0;0;6
19963363;-1;630;40100031;2;0;0;0;0;0;4
19963363;-1;13621;40100031;1;0;0;1;0;0;42
19963662;7;714;71100033;3;0;0;0;0;0;7
19963662;7;804;71100033;2;0;0;0;0;1;1
19963662;7;13427;71100031;1;0;0;0;0;0;1
19965354;0;2415;50100031;2;0;0;0;0;0;1
19965354;0;2416;50100031;3;0;0;0;0;0;2
19965354;0;2420;50100031;1;0;0;1;0;0;1
19968617;-1;8003;40100032;2;0;0;0;0;0;5
19968617;-1;8004;40100032;1;0;0;0;0;0;20
19968617;-1;8012;40100033;4;0;0;0;0;0;1
19968617;-1;22176;40100033;3;0;0;0;0;0;7
19973815;0;7643;50100031;3;1;1;0;0;0; 
19973815;0;22175;50100033;2;0;0;0;0;0;4
19973815;0;22195;50100031;1;0;0;0;0;0;3
19978311;-1;969;40100031;3;0;0;0;0;0;7
19978311;-1;970;40100031;2;0;0;0;0;0;2
19978311;-1;11147;40100032;1;0;0;0;0;0;11
19979040;1;562;11100033;1;0;0;0;0;0;4
19979040;1;13330;11100032;2;0;0;0;0;0;22
19980125;7;2249;71100033;2;0;0;0;0;0;2
19980125;7;40241;71100033;1;0;0;0;0;1;1
19981238;0;535;50100033;1;0;0;0;0;0;10
19981238;0;31194;50100032;2;0;0;0;0;0;26
19981238;0;40298;50100032;3;0;0;0;0;0;20
19986294;0;2286;50100032;2;0;0;0;0;0;1
19986294;0;2300;50100031;1;0;0;0;0;0;1
19986294;0;15724;50100032;3;1;1;0;0;0; 
19986572;-1;2388;40100031;2;0;0;0;0;0;3
19986572;-1;2389;40100032;1;0;0;0;0;0;1
19987829;1;525;11100033;3;0;0;0;0;0;53
19987829;1;527;11100033;4;0;0;0;0;0;40
19987829;1;13463;11100031;2;0;0;0;0;0;3
19987829;1;13552;11100033;5;0;0;0;0;0;18
19987829;1;31221;11100033;1;0;0;0;0;0;50
19990226;9;7775;13100033;2;0;0;0;0;0;5
19990226;9;22494;13100033;1;0;0;0;0;0;99
19991030;1;618;11100033;1;0;0;0;0;0;26
19991030;1;620;11100031;3;0;0;0;0;0;4
19991030;1;13557;11100033;2;0;0;0;0;0;3
19994239;9;578;13100033;2;0;0;0;0;0;22
19994239;9;11155;13100033;3;0;0;0;0;0;15
19994239;9;13491;13100033;4;0;0;0;0;0;4
19994239;9;13503;13100033;1;0;0;0;0;0;32
19995502;9;15720;13100033;1;0;0;0;0;0;56
19998909;-1;2286;40100032;2;0;0;0;0;0;7
19998909;-1;2288;40100031;4;0;0;0;0;0;3
19998909;-1;15614;40100031;3;0;0;0;0;0;18
19998909;-1;15724;40100032;1;0;0;0;0;0;1
20002344;9;8429;13100033;1;0;0;0;0;0;38
20002344;9;8430;13100033;2;0;0;0;0;0;7
20006793;7;2164;71100031;2;0;0;0;0;0;7
20006793;7;2179;71100033;1;0;0;0;0;0;1
20007659;-1;8439;40100032;3;0;0;0;0;0;3
20007659;-1;8441;40100033;4;0;0;0;0;0;15
20007659;-1;24302;40100032;2;0;0;0;0;0;5
20007659;-1;24334;40100032;1;0;0;0;0;0;9
20008313;9;2164;13100031;1;0;0;0;0;0;50
20008313;9;11265;13100033;2;0;0;0;0;0;4
20008467;-1;637;40100033;2;0;0;0;0;0;3
20008467;-1;13633;40100032;1;0;0;0;0;0;8
20012201;0;2333;50100033;2;0;0;0;0;0;1
20012201;0;2457;50100031;1;0;0;0;0;0;19
20012201;0;2470;50100031;3;1;1;0;0;0; 
20012286;0;13538;50100031;1;0;0;0;0;0;13
20012286;0;13590;50100033;2;0;0;0;0;0;1
20019412;-1;2423;40100032;2;0;0;0;0;0;1
20019412;-1;40371;40100032;1;0;0;0;0;0;5
20021791;0;8435;50100033;2;0;0;0;0;0;3
20021791;0;8441;50100033;1;0;0;1;0;0;3
20023927;-1;527;40100033;1;0;0;0;0;0;23
20023927;-1;13376;40100031;3;0;0;0;0;0;1
20023927;-1;40144;40100031;2;0;0;0;0;0;4
20024441;9;7629;13100033;1;0;0;0;0;0;13
20024441;9;22478;13100033;3;1;1;0;0;0; 
20024441;9;22553;13100033;2;0;0;0;0;0;22
20025917;1;2153;11100031;2;0;0;0;0;0;4
20025917;1;15646;11100031;1;0;0;0;0;0;2
20026350;1;7704;11100032;1;0;0;0;0;0;11
20026350;1;22692;11100033;3;0;0;0;0;0;6
20026350;1;40285;11100033;2;0;0;0;0;0;7
20029681;9;7626;13100033;2;0;0;0;0;0;91
20029681;9;22192;13100033;3;1;1;0;0;0; 
20029681;9;22494;13100033;1;0;0;0;0;0;94
20030156;9;22356;13100033;1;0;0;0;0;0;24
20030156;9;40343;13100033;2;0;0;0;0;0;43
20044859;9;11265;13100033;2;0;0;0;0;0;14
20044859;9;15646;13100033;1;0;0;0;0;0;57
20047816;-1;40279;40100032;1;0;0;0;0;0;1
20049809;8;8438;81100033;1;0;0;0;0;1;9
20050036;9;2111;13100033;3;0;0;0;0;0;22
20050036;9;2123;13100033;4;0;0;0;0;0;148
20050036;9;2134;13100033;1;0;0;0;0;0;29
20050036;9;2173;13100033;2;0;0;0;0;0;23
20053577;1;22325;11100033;1;0;0;1;0;0;2
20054000;9;613;13100031;2;0;0;0;0;0;17
20054000;9;646;13100033;1;0;0;0;0;0;3
20054000;9;13621;13100033;4;0;0;0;0;0;2
20054000;9;13626;13100033;3;0;0;0;0;0;1
20055865;1;12602;11100033;1;0;0;0;0;0;3
20055865;1;12655;11100033;3;0;0;0;0;0;17
20055865;1;12749;11100033;2;0;0;0;0;0;19
20056274;-1;13350;40100031;2;0;0;0;0;0;24
20056274;-1;13376;40100032;1;0;0;0;0;0;65
20057979;-1;2553;40100032;2;0;0;0;0;0;12
20057979;-1;2579;40100032;1;0;0;0;0;0;4
20061382;-1;8003;40100032;1;0;0;0;0;0;13
20061382;-1;8004;40100032;2;0;0;0;0;0;4
20061382;-1;22697;40100032;3;0;0;0;0;0;7
20067000;9;535;13100033;4;0;0;0;0;0;19
20067000;9;13503;13100033;2;0;0;0;0;0;1
20067000;9;13582;13100033;1;0;0;0;0;0;7
20067000;9;40298;13100033;3;0;0;1;0;0;31
20067666;0;2289;50100031;2;0;0;0;0;0;3
20067666;0;2300;50100031;1;0;0;1;0;0;3
20072306;9;7629;13100033;3;0;0;0;0;0;49
20072306;9;20376;13100033;2;0;0;0;0;0;2
20072306;9;22553;13100033;1;0;0;0;0;0;12
20072447;1;12579;11100033;3;0;0;0;0;0;8
20072447;1;12594;11100033;2;0;0;0;0;0;24
20072447;1;40043;11100032;1;0;0;0;0;0;37
20078591;9;967;13100033;1;0;0;0;0;1;8
20078591;9;968;13100033;2;0;0;0;0;0;13
20078591;9;982;13100033;3;1;1;0;0;0; 
20080939;9;191;13100033;1;0;0;0;0;0;16
20080939;9;12551;13100033;2;0;0;0;0;0;3
20081345;-1;7496;40100033;1;0;0;0;0;0;1
20081345;-1;22234;40100033;2;0;0;0;0;0;2
20082118;7;516;71100033;2;0;0;0;0;0;9
20082118;7;517;71100033;1;0;0;0;0;0;7
20094127;-1;8475;40100032;1;0;0;1;0;0;6
20094127;-1;16895;40100031;2;0;0;0;0;0;5
20097180;7;2114;71100013;3;0;0;0;0;0;1
20097180;7;2120;71100033;2;0;0;0;0;1;5
20097180;7;2121;71100011;4;0;0;0;0;0;1
20097180;7;2123;71100033;6;1;1;0;0;0; 
20097180;7;15585;71100031;1;0;0;0;0;0;2
20097180;7;15746;71100031;5;0;0;0;0;0;3
20098450;1;2330;11100033;3;0;0;0;0;0;44
20098450;1;15596;11100033;2;0;0;0;0;0;24
20098450;1;15832;11100033;1;0;0;0;0;0;21
20098994;0;2112;50100032;2;0;0;0;0;0;3
20098994;0;2182;50100031;1;0;0;0;0;0;4
20098994;0;2183;50100031;3;0;0;0;0;0;9
20099073;1;2553;11100033;2;0;0;0;0;0;12
20099073;1;15501;11100032;1;0;0;0;0;0;5
20099239;7;8424;71100033;1;0;0;1;0;0;3
20099239;7;8444;71100033;2;0;0;0;0;0;4
20099239;7;8458;71100033;3;1;1;0;0;0; 
20100759;-1;12511;40100032;2;0;0;0;0;0;1
20100759;-1;12661;40100031;4;0;0;0;0;0;7
20100759;-1;12717;40100032;1;0;0;0;0;0;1
20100759;-1;12757;40100032;3;0;0;0;0;0;37
20101841;7;156;71100033;5;1;1;0;0;0; 
20101841;7;12634;71100031;3;0;0;0;0;0;2
20101841;7;12652;71100031;2;0;0;0;0;0;5
20101841;7;12686;71100033;1;0;0;0;0;0;13
20101841;7;12693;71100033;4;0;0;0;0;0;10
20115499;-1;7639;40100032;4;0;0;0;0;0;40
20115499;-1;20376;40100031;1;0;0;0;0;0;9
20115499;-1;22418;40100032;2;0;0;0;0;0;19
20115499;-1;40268;40100032;3;0;0;0;0;0;5
20116424;9;2339;13100033;3;0;1;1;0;0;2
20116424;9;2378;13100033;2;0;0;0;0;0;5
20116424;9;15583;13100033;1;0;0;0;0;0;32
20124056;-1;2279;40100032;2;0;0;0;0;0;5
20124056;-1;20489;40100033;1;0;0;0;0;0;10
20130523;9;2123;13100033;1;0;0;0;0;0;57
20130523;9;15726;13100031;3;0;0;0;0;0;21
20130523;9;15793;13100033;2;0;0;0;0;0;31
20135012;1;521;11100033;5;0;0;0;0;0;5
20135012;1;13504;11100033;1;0;0;0;0;0;10
20135012;1;13557;11100033;3;0;0;0;0;0;6
20135012;1;13587;11100033;4;0;0;0;0;0;28
20135012;1;40298;11100032;2;0;0;0;0;0;35
20146623;7;117;71100031;3;0;0;0;0;0;2
20146623;7;123;71100031;2;0;0;0;0;0;2
20146623;7;12688;71100031;1;0;0;0;0;0;3
20146835;9;518;13100013;2;0;0;0;0;0;6
20146835;9;530;13100033;3;0;0;0;0;0;2
20146835;9;578;13100033;4;0;0;0;0;0;3
20146835;9;611;13100033;1;0;0;0;0;0;4
20147703;-1;616;40100033;1;0;0;0;0;0;19
20147703;-1;630;40100031;2;0;0;0;0;0;1
20147883;-1;15746;40100032;4;0;0;0;0;0;3
20147883;-1;15803;40100031;3;0;0;0;0;0;7
20147883;-1;40038;40100033;1;0;0;0;0;0;2
20147883;-1;40234;40100031;2;0;0;0;0;0;2
20148061;-1;7638;40100033;1;0;0;1;0;0;13
20148061;-1;7685;40100031;2;0;0;0;0;0;4
20151537;9;7625;13100033;4;0;0;0;0;0;49
20151537;9;7626;13100033;2;0;0;0;0;0;10
20151537;9;22494;13100033;1;0;0;0;0;0;32
20151537;9;22664;13100033;5;0;0;0;0;0;28
20151537;9;40343;13100033;3;0;0;0;0;0;35
20155923;9;2518;13100033;2;0;0;0;0;0;4
20155923;9;2530;13100033;1;0;0;0;0;0;27
20155923;9;40080;13100033;3;0;0;0;0;0;24
20156678;9;2444;13100033;3;0;0;0;0;0;62
20156678;9;2530;13100033;1;0;0;0;0;0;25
20156678;9;2551;13100031;2;0;0;0;0;0;62
20157771;-1;13457;40100032;3;0;0;0;0;0;29
20157771;-1;13532;40100032;2;0;0;0;0;0;29
20157771;-1;13538;40100032;1;0;0;0;0;0;47
20163059;1;2330;11100033;2;0;0;0;0;0;2
20163059;1;15832;11100033;1;0;0;0;0;0;11
20164433;9;701;13100033;1;0;0;0;0;0;2
20164433;9;772;15102133;2;0;0;0;0;0;5
20164433;9;772;17104133;3;0;0;0;0;0;36
20164433;9;40126;13100033;4;0;0;0;0;0;14
20165621;9;7625;13100033;1;0;0;0;0;0;44
20165621;9;7626;13100033;2;0;0;0;0;0;106
20170036;9;665;13100033;2;0;0;0;0;0;3
20170036;9;13582;13100033;1;0;0;0;0;0;16
20170485;0;2553;50100031;2;0;0;0;0;0;3
20170485;0;2553;50100032;3;0;0;0;0;0;1
20170485;0;2556;50100033;1;0;0;0;0;0;1
20170890;9;7625;13100033;2;0;0;0;0;0;9
20170890;9;7626;13100033;3;0;0;0;0;0;58
20170890;9;22356;13100033;1;0;0;0;0;0;27
20170890;9;40285;13100033;4;1;1;0;0;0; 
20173262;7;20376;71100033;4;1;1;0;0;0; 
20173262;7;22418;71100033;1;0;0;0;0;0;3
20173262;7;22480;71100033;3;0;0;0;0;0;3
20173262;7;22566;71100033;2;0;0;0;0;0;4
20174351;7;2112;71100031;4;0;0;1;0;0;9
20174351;7;2115;71100033;1;0;0;0;0;0;1
20174351;7;2120;71100033;5;0;0;0;0;0;6
20174351;7;15632;71100031;3;0;0;0;0;0;2
20174351;7;15726;71100031;6;1;1;0;0;0; 
20174351;7;40038;71100033;2;0;0;0;0;0;2
20175160;7;13396;71100031;1;0;0;0;0;0;2
20175160;7;13626;71100033;2;0;0;0;0;0;1
20177496;9;2124;13100033;3;0;0;0;0;0;21
20177496;9;2164;13100031;1;0;0;0;0;0;52
20177496;9;15646;13100033;2;0;0;0;0;0;82
20180765;1;2330;11100033;2;0;0;0;0;0;32
20180765;1;2347;11100033;1;0;0;1;0;0;1
20181128;1;2319;11100033;1;0;0;1;0;0;3
20181128;1;2321;11100033;2;0;0;0;0;0;1
20181128;1;2325;11100033;3;0;0;0;0;0;4
20184548;9;7331;13100033;1;0;0;0;0;0;51
20184548;9;22397;13100031;2;0;0;0;0;0;42
20191223;1;706;11100033;2;0;0;0;0;0;37
20191223;1;708;11100033;3;1;1;0;0;0; 
20191223;1;13513;11100033;1;0;0;0;0;0;8
20203269;3;11687;31100033;2;0;0;0;0;0;2
20203269;3;24329;31100023;1;0;0;0;0;0;6
20204029;7;7343;71100033;2;0;0;0;0;0;8
20204029;7;22224;71100033;3;1;1;0;0;0; 
20204029;7;22236;71100033;1;0;0;1;0;0;3
20206171;1;2555;11100033;2;0;0;0;0;0;2
20206171;1;15501;11100032;1;0;0;0;0;0;12
20206428;9;7505;13100033;1;0;0;0;0;0;2
20206428;9;22022;13100033;2;0;0;0;0;0;18
20210302;1;2207;11100032;2;0;0;0;0;0;2
20210302;1;15646;11100031;1;0;0;1;0;0;5
20221802;9;97;13100033;5;0;0;0;0;0;10
20221802;9;108;13100033;4;0;0;0;0;0;8
20221802;9;144;13100031;1;0;0;0;0;0;3
20221802;9;12683;13100033;3;0;0;0;0;0;18
20221802;9;40295;13100033;2;0;0;0;0;0;10
20228432;-1;2531;40100031;2;0;0;0;0;0;3
20228432;-1;2579;40100032;1;0;0;0;0;0;11
20232702;9;8429;13100033;1;0;0;0;0;0;27
20232702;9;8442;13100033;2;0;0;0;0;0;22
20235197;-1;2457;40100031;2;0;0;0;0;0;23
20235197;-1;2467;40100032;3;0;0;0;0;0;1
20235197;-1;15757;40100031;4;0;0;0;0;0;1
20235197;-1;15811;40100031;1;0;0;0;0;0;39
20239529;-1;2140;40100032;1;0;0;1;0;0;2
20247271;-1;2139;40100033;4;0;0;0;0;0;1
20247271;-1;2171;40100031;3;0;0;0;0;0;7
20247271;-1;15662;40100032;2;0;0;0;0;0;5
20247271;-1;40310;40100032;1;0;0;0;0;0;10
20248264;0;2654;50100033;2;0;0;0;0;0;2
20248264;0;11261;50100031;1;0;0;0;0;0;6
20248264;0;15770;50100033;3;0;0;0;0;0;3
20254615;1;22155;11100033;1;0;0;1;0;0;1
20254615;1;22663;11100033;2;0;0;0;0;0;2
20256442;9;518;13100013;2;0;0;0;0;0;4
20256442;9;521;13100033;4;1;1;0;0;0; 
20256442;9;530;13100033;3;0;0;0;0;0;33
20256442;9;578;13100033;1;0;0;0;0;0;24
20259601;-1;8483;40100032;1;0;0;0;0;0;2
