mrun;rbd_admitido_geo_con_error;cod_curso_admitido_geo_con_error;orden_postulantes
23586927;2518;13100033;2560
23590608;7625;13100033;3147
23592709;13513;11100033;1785
23605740;22461;13100033;5223
23607182;8454;61100023;432
23607762;13587;50100033;2661
23609880;7772;13100033;3894
23613219;12652;71100031;6065
23613798;8429;43100033;2490
23613830;8442;81100033;5295
23615895;22195;40100032;7164
23616194;8435;50100033;1374
23621325;40298;11100032;279
23622383;22396;11100033;302
23624729;24329;11100023;6535
23629176;13457;40100032;6906
23631934;2300;11100033;2075
23633530;7334;50100031;6777
23641294;7801;50100033;1368
23644345;8458;23100033;3638
23645278;2579;40100032;8025
23648396;2114;11100013;1935
23649826;11265;50100031;4060
23650679;721;40100032;8647
23653844;8206;40100033;1366
23655078;31221;11100033;1421
23656462;161;40100033;7203
23659373;13590;13100033;2424
23663456;2625;13100033;4457
23668318;2422;13100033;3238
23669553;1020;71100033;6342
23669642;2308;40100032;7078
23675900;123;50100031;1379
23676877;22009;50100033;5429
23678351;11155;13100033;3669
23681670;2514;71100023;6191
23683913;8437;50100033;2325
23684204;13344;71100033;5455
23687124;12726;50100033;2466
23692239;22439;50100033;3771
23693231;2707;11100033;1899
23701024;13582;13100033;5149
23701081;630;40100031;8266
23702051;129;13100031;5173
23702509;2467;11100031;6186
23712261;7626;13100033;3722
23712822;8114;71100033;5932
23717614;2283;13100033;3059
23724973;40457;13100033;5037
23730723;8439;50100032;5015
23732774;2358;40100032;7759
23733489;2174;50100031;2816
23738015;22380;40100033;2429
23740500;129;50100032;5310
23743914;710;40100033;9028
23748458;22413;50100031;873
23753716;12593;50100031;2947
23765051;969;40100032;6871
23768462;8434;21100033;5393
23768695;2559;11100033;623
23771599;117;11100031;6036
23777957;2423;50100031;4828
23779492;7788;11100033;205
23784438;7460;50100033;4761
23786181;2121;11100012;2067
23787917;7628;13100013;5082
23789818;2458;40100031;7752
23790296;2520;50100033;147
23793158;108;13100033;3875
23804634;2636;40100031;7096
23804815;7626;13100033;5165
23806235;22565;40100033;7344
23816022;40343;40100031;6157
23818641;15828;50100031;5021
23819165;12757;40100032;7423
23820523;40073;11100033;1713
23820658;117;11100031;860
23821068;15755;11100031;1678
23823149;2664;50100031;2152
23824960;7772;13100033;4708
23828592;525;40100033;6151
23828837;8433;40100031;8227
23831434;22461;13100033;4691
23831662;12719;13100033;4179
23832053;8417;40100033;8244
23834054;22151;13100033;2831
23835774;578;13100033;3390
23841207;13538;40100032;2952
23842586;13451;40100032;7663
23847125;40144;40100032;3281
23847162;8439;31100033;2531
23848654;12747;13100033;2929
23850015;13582;13100033;4699
23850878;8429;13100033;3708
23851686;22342;50100033;1169
23853539;8439;50100032;2666
23854656;630;50100031;2347
23856204;13538;40100032;7506
23857062;130;11100032;1340
23858513;646;11100032;6353
23864615;618;40100033;8874
23864716;15792;50100031;1499
23867497;15614;50100032;1508
23868225;2134;13100033;3993
23869179;708;11100033;799
23871880;2319;11100033;706
23873454;2553;11100033;1089
23876311;2660;40100033;7855
23878293;2457;50100031;776
23879403;15759;13100033;3227
23883282;13562;40100033;8156
23883747;22664;13100033;4844
23885170;13532;50100031;2324
23885542;11277;11100033;3444
23891483;2268;71100033;6499
23892268;22494;13100033;2930
23895664;13331;50100031;1755
23896246;711;71100033;5135
23896771;2285;13100033;5103
23902892;13463;11100031;995
23903268;13610;71100033;5781
23904380;2612;13100033;5085
23904505;7772;13100033;4551
23909451;2469;50100031;1185
23911367;40383;71100033;2255
23911643;711;50100033;5835
23913590;2401;71100033;5244
23916841;12704;40100032;6160
23925254;12702;40100031;8059
23941412;2320;40100031;6737
23941468;22105;50100033;1906
23942046;15726;40100031;3001
23945685;8047;11100033;5909
23946096;20564;40100031;7724
23946987;7671;40100033;8618
23949170;8439;40100032;8924
23949215;772;17104133;3388
23951000;12711;40100033;7982
23951559;2553;11100033;496
23955648;31194;40100032;978
23966984;22692;40100031;7489
23967851;2310;40100031;8485
23968168;2155;50100031;3400
23969889;535;11100033;2035
23973044;2412;40100033;6981
23976168;40043;11100032;650
23977257;40424;11100033;408
23981567;22322;50100033;877
23982031;11265;40100032;8724
23983922;131;11100031;292
23985959;7541;11100033;801
23987060;646;11100032;1080
23989919;710;40100033;7936
23993583;12711;11100033;2454
23993871;7959;11100033;6647
23999012;40006;40100031;8498
23999676;13350;50100032;5840
24001407;12602;11100033;159
24004942;7631;40100032;9048
24005615;525;11100033;1240
24010377;8003;71100033;6129
24011122;15646;40100031;8543
24013064;8413;40100033;7068
24013476;2114;40100011;7781
24013665;8005;71100033;6080
24015258;2551;13100031;4111
24020424;12704;40100032;9064
24021249;12726;11100033;489
24026100;2325;11100033;880
24026260;8289;40100033;7544
24028191;40038;40100033;8839
24032334;22265;11100033;6636
24040531;2248;40100031;9122
24047049;8174;13100033;4233
24050617;12749;13100033;2907
24052236;969;40100032;6757
24058073;7956;13100033;4344
24058194;525;11100033;6441
24058423;40295;13100033;3333
24060687;618;11100033;1162
24064218;12747;13100033;2910
24064912;616;71100033;5179
24065476;11248;40100032;3286
24069405;12621;40100031;8974
24079150;8425;23100033;2780
24082068;7772;13100033;3251
24085832;24300;33100033;2772
24089306;2358;50100031;1516
24097612;535;13100033;4588
24098753;22434;50100032;5831
24104251;2330;11100033;594
24106386;7459;11100033;819
24107304;682;40100031;9032
24110610;7633;71100033;5705
24112694;13442;71100033;6024
24117137;2234;71100033;6005
24118278;15646;11100031;2183
24118401;2283;13100033;5145
24122343;12192;13100033;3269
24130758;13538;50100031;3198
24130777;22309;40100031;7080
24133224;40054;50100033;1238
24134004;12602;71100033;6346
24135243;2265;50100031;6748
24139013;15720;13100033;3704
24139356;615;50100033;5956
24142786;40073;11100033;6659
24142879;2457;11100031;5789
24143370;982;40100033;7073
24144613;527;40100033;8686
24151810;616;40100033;2733
24153017;8444;50100032;872
24154125;22086;71100033;6524
24154371;15501;71100031;6021
24155886;7706;11100033;378
24157418;2444;13100033;4617
24161400;7626;13100033;4169
24168043;2310;40100031;7103
24172154;8483;41100033;1552
24179429;2457;40100031;7336
24182179;11265;13100033;3980
24183234;2111;13100033;4249
24184261;16766;40100032;7905
24190887;8336;11100033;324
24192395;113;40100031;8431
24192611;15803;50100031;4766
24193614;2448;13100031;4494
24196707;534;11100033;656
24198922;22664;13100033;3418
24204968;2132;40100033;8428
24206747;22439;50100033;5504
24211170;15522;71100031;6115
24212458;706;40100031;8818
24215680;7789;11100033;2157
24215875;847;40100033;8152
24216020;2326;71100031;6339
24221115;22430;50100033;1887
24225409;13475;50100031;2922
24231173;7334;50100032;1637
24242727;2551;13100031;4390
24243248;8436;31100033;2333
24244930;20564;40100031;7653
24249284;2458;11100033;511
24250592;13463;11100031;5792
24253424;7397;40100031;8806
24256255;7343;40100032;8200
24260343;15515;40100032;6948
24261349;13637;50100031;5364
24264204;2255;11100033;6222
24264687;13532;50100031;2690
24265539;22176;40100033;8243
24267926;2660;40100033;9126
24270576;7791;50100033;5467
24270727;12757;40100032;6764
24270899;2467;40100032;8587
24273430;198;11100033;6314
24275021;13469;50100031;3519
24279914;31194;50100032;2055
24281670;7907;13100033;4976
24283333;22173;40100031;8713
24286799;129;40100032;7564
24289851;13330;11100032;5335
24291883;24316;13100033;3633
24292855;2163;13100032;4217
24293687;2626;40100032;8512
24294002;15650;40100032;7145
24294595;15720;13100033;2901
24296283;7505;13100033;2848
24297197;15832;11100033;276
24297996;2284;71100033;5638
24299983;2153;11100031;6690
24301159;7696;11100031;9111
24305646;525;11100033;1436
24308149;12593;40100031;6995
24311618;7850;50100031;777
24312701;2259;13100033;3228
24320134;15775;13100013;3533
24322929;847;40100033;8909
24327306;15832;11100033;1601
24328207;2116;40100031;6781
24331326;11265;11100031;435
24332299;22535;50100033;1512
24332448;8434;31100033;2264
24332544;721;50100031;3195
24335937;13383;11100033;2224
24336462;13561;71100033;6069
24337925;15643;11100031;486
24338365;40298;40100032;8181
24341435;7572;40100033;9009
24344038;24329;61100023;259
24344549;8421;50100031;2254
24348323;22176;50100033;2185
24349737;615;40100033;7963
24352590;22265;50100033;2694
24354504;22021;13100033;3221
24357080;22697;40100032;1754
24357560;15724;40100031;9114
24358895;2312;71100033;3246
24360156;7333;40100033;7240
24363485;22612;11100033;6544
24364060;2222;13100033;3574
24369838;116;71100031;5422
24375301;539;11100031;588
24375741;15583;13100033;4532
24376402;40319;11100033;318
24377013;11265;13100033;3902
24388635;7836;71100033;2770
24389428;701;13100033;4433
24400182;2259;71100033;5712
24406614;8441;21100033;5761
24406736;8425;13100033;4919
24408421;7328;13100033;4751
24409523;7633;11100033;1446
24411070;847;40100033;8803
24413702;2457;11100031;5548
24415108;97;13100033;8052
24417152;22702;11100033;1151
24418969;40038;11100033;69
24424515;22523;71100033;3564
24425206;8419;31100033;2614
24427736;15828;40100031;7016
24430400;40006;40100032;7651
24431994;8012;11100033;434
24437985;2487;40100031;7967
24445710;13560;40100033;7186
24448818;7907;40100033;8259
24450644;117;71100033;6201
24452142;7629;13100033;3146
24453124;2114;40100011;8710
24454771;2467;40100032;8812
24455001;8442;31100033;2247
24455640;40416;40100032;7172
24464278;525;11100033;6671
24464410;666;11100033;5654
24467803;22480;50100033;5405
24470881;2286;71100033;6172
24474500;8311;11100033;1017
24484342;8255;13100033;4649
24489519;22493;50100031;3403
24490134;22022;13100033;3587
24491735;2530;13100033;3728
24497037;15840;13100033;4412
24499635;2457;50100031;874
24501204;2432;50100031;2740
24503213;13612;50100031;2867
24521139;8109;13100033;4138
24522033;7629;13100033;4855
24523906;2266;40100032;7851
24524944;22544;13100033;4452
24533982;2124;50100031;2024
24538706;2155;40100032;7325
24543077;8483;11100033;413
24545275;2448;13100031;4290
24545616;15605;71100033;5033
24546534;2330;11100033;6510
24549406;7427;71100033;5890
24550691;7625;13100033;3314
24552035;536;50100031;2630
24557103;1020;40100033;6933
24558957;2457;11100031;1217
24559239;13551;13100033;3675
24565108;12192;13100033;4230
24570719;897;50100033;4827
24571227;518;13100013;3837
24574024;543;40100033;6832
24579980;13539;50100031;5367
24584708;12691;40100032;8926
24586993;40285;11100033;763
24595608;618;11100033;2048
24596519;15840;13100033;4180
24596809;12593;50100032;2730
24600409;2336;40100031;7230
24601141;7338;71100031;5816
24612904;2528;11100033;411
24615316;2182;71100033;6020
24621332;2145;40100031;7508
24622534;531;40100033;7131
24630097;609;13100033;4456
24630542;2173;13100033;4653
24634356;2289;50100031;2549
24635179;12711;40100033;7246
24637662;7898;40100033;8557
24641819;2411;13100033;3660
24643714;7654;40100033;8448
24651430;7722;71100033;5534
24657816;22096;11100033;5863
24663717;2388;40100031;7390
24665630;8255;13100033;2759
24667342;626;50100031;6514
24667490;40298;13100033;4143
24669755;7459;40100031;7324
24672938;7818;40100033;7873
24677662;7942;13100031;4843
24682764;40144;40100032;7933
24683262;191;13100033;3157
24683450;7826;11100033;6643
24683742;7724;11100033;1566
24691013;22130;40100033;8056
24700195;22155;11100033;999
24703452;7348;40100033;8637
24703605;13557;40100033;8047
24704029;15646;50100032;1307
24718657;525;11100033;1720
24720814;7331;13100033;3428
24722442;8434;40100033;5685
24725247;12757;40100032;8750
24736891;13504;11100033;1077
24737272;2660;50100033;2025
24740606;959;11100033;1197
24742784;2266;40100032;8473
24745022;2457;50100031;774
24748503;7396;50100033;4943
24751536;8439;11100031;1426
24755093;626;40100031;6809
24755404;2112;11100032;1094
24763785;7631;71100033;5383
24765542;12655;13100033;3645
24772498;2262;40100032;7755
24773644;7372;71100033;6232
24775091;12591;13100033;3352
24779055;8436;40100033;7655
24784674;40298;50100031;2356
24785403;639;11100033;1673
24786549;12762;13100031;4604
24795015;2182;50100031;2793
24810123;2325;11100033;323
24811064;2173;13100033;2656
24822912;8433;31100033;2644
24823957;8444;41100033;1942
24825385;709;40100033;7840
24825898;13486;11100033;350
24828787;22461;13100033;2900
24829764;12652;71100031;6289
24830908;97;13100033;3845
24832047;22664;13100033;2903
24837910;8434;21100033;3443
24840644;22176;50100033;4282
24843066;15515;40100032;9047
24843139;22628;40100031;8515
24847028;722;11100033;418
24849776;15832;11100033;501
24852684;40144;50100031;2337
24865322;2612;13100033;5036
24865442;2109;71100011;6494
24868300;7502;11100033;510
24873405;2205;13100033;2860
24875530;8435;11100033;6564
24876114;22688;40100033;965
24886561;12747;11100033;1479
24890343;8429;13100033;4933
24890470;15610;50100032;6298
24890955;2308;40100032;8199
24891790;97;13100033;2895
24899672;2121;11100012;746
24915384;557;50100033;2293
24918748;15614;50100032;474
24919538;2520;40100033;7108
24920189;7956;13100033;2441
24928456;932;40100033;8950
24928725;2183;50100031;5261
24929219;7418;40100033;7883
24936162;8434;40100033;6606
24943428;7632;11100033;649
24944356;8454;81100023;4924
24949550;2339;40100031;6962
24952181;13405;40100031;7652
24955436;971;50100013;5500
24955792;8436;51100033;767
24965888;613;50100031;4998
24969716;12772;40100033;7405
24970888;12518;40100032;6908
24972535;12518;40100032;6702
24978167;40351;40100032;5592
24979742;13341;50100033;1758
25074810;12655;13100033;9188
25096893;107;13100033;9189
25116172;129;11100032;9265
25124336;97;13100033;9190
25129880;107;13100033;9383
25131339;191;13100033;9191
25133941;8429;33100033;9150
25134049;40080;13100033;9152
25136101;12617;11100032;9244
25136757;40298;50100032;9151
25137177;1048;13100033;9149
25138322;97;13100033;9196
25138894;40422;71100033;9195
25140514;12726;11100033;9194
25140903;116;50100031;9148
25141574;12686;50100033;9484
25146085;12602;11100033;9499
25148804;123;11100031;9261
25148955;40399;11100033;9356
25150584;108;13100033;9197
25150744;12719;13100033;9192
25151242;40073;11100033;9193
25151792;134;71100031;9423
25461608;8436;61100033;9159
25462254;123;50100031;9157
25463222;20564;50100031;9147
25466270;12683;13100033;9370
25472647;191;13100033;9198
25474195;15759;13100033;9199
25476548;710;40100033;9250
25479639;107;13100033;9153
25479973;15840;13100033;9158
25485871;114;11100033;9282
25487544;113;11100031;9210
25487806;40399;13100033;9207
25488390;12719;40100033;9398
25489914;195;50100033;9161
25490091;116;50100031;9406
25490958;15676;71100033;9206
25492343;113;50100031;9200
25492578;610;13100031;9208
25493399;12711;40100033;9160
25493960;116;50100031;9144
25494341;12655;11100033;9202
25495130;12761;11100032;9209
25498641;2250;50100031;9392
25498878;2134;13100033;9204
25501127;40043;11100032;9166
25502440;12553;50100033;9201
25502656;126;11100033;9205
25503390;40043;11100032;9405
25503847;12683;13100033;9203
25509887;126;50100033;9211
25511200;126;11100033;9212
25513553;114;40100031;9145
25514379;12593;40100031;9156
25515126;8413;40100033;9164
25515271;12623;40100033;9155
25516190;8413;51100033;9163
25517644;2125;50100032;9146
25518409;7629;13100033;9167
25518612;12518;40100032;9165
25518627;13303;40100032;9162
25518684;12623;11100033;9154
25551691;12726;11100033;9364
25555974;11265;13100033;9213
25556954;108;13100033;9443
25557996;709;11100033;9505
25558993;709;11100033;9506
25560314;13341;13100033;9490
25560402;2182;71100033;9238
25560575;2134;13100033;9260
25560897;2115;11100031;9325
25561244;2123;13100033;9424
25562118;2183;50100031;9495
25562248;8255;13100033;9268
25575921;114;11100033;9321
25576278;24302;31100033;9474
25577151;13557;11100033;9293
25578391;40295;50100031;9242
25578574;112;11100032;9243
25580690;13593;11100033;9461
25581063;13504;13100033;9502
25590519;630;40100031;9469
25590520;114;11100033;9477
25590525;517;71100033;9302
25590527;7720;13100033;9407
25590529;187;50100033;9434
25590532;969;40100032;9252
25590533;2116;11100031;9232
25590535;10916;50100033;9475
25590536;12652;71100031;9289
25590537;522;11100013;9372
25590541;525;50100033;9284
25590543;13457;50100031;9500
25590544;116;40100031;9294
25590545;12593;40100031;9420
25590546;40241;11100031;9350
25590548;114;11100033;9300
25590549;15646;11100031;9377
25590553;113;11100031;9316
25590555;12593;50100032;9279
25590556;2164;40100031;9360
25590557;2120;50100031;9324
25590558;24313;81100033;9425
25590560;40298;40100032;9286
25590561;113;40100031;9273
25590562;15595;40100032;9428
25590563;2112;11100032;9235
25590564;12693;71100033;9318
