rbd;cod_nivel;cod_curso;cod_ense;cod_grado;cod_jor;cod_espe;con_copago;solo_hombres;solo_mujeres;lat;lon;cupos_totales;vacantes;vacantes_regular;vacantes_prioritarios;software_aleatorio;habilitado_distancia
7620;1;11100033;110;1;3;0;0;0;0;-40,556507;-73,463364;20;20;17;3;1;0
7622;1;11100033;110;1;3;0;0;0;0;-40,465134;-73,43026;35;34;28;6;1;0
7622;7;71100033;110;7;3;0;0;0;0;-40,465134;-73,43026;20;12;12;0;1;0
7623;1;11100033;110;1;3;0;0;0;0;-40,557766;-73,707703;5;5;4;1;1;0
7625;9;13100033;310;1;3;0;0;0;0;-41,471455;-72,928238;225;131;131;0;2;0
7626;9;13100033;310;1;3;0;0;0;0;-41,467766;-72,930542;240;81;81;0;1;1
7627;7;71100023;110;7;3;0;0;1;0;-41,469494;-72,942574;80;0;0;0;2;1
7627;9;13100023;310;1;3;0;0;1;0;-41,469494;-72,942574;280;1;1;0;2;1
7628;7;71100013;110;7;3;0;0;0;1;-41,472012;-72,933151;35;19;19;0;1;1
7628;9;13100013;310;1;3;0;0;0;1;-41,472012;-72,933151;175;42;42;0;1;1
7629;9;13100033;310;1;3;0;0;0;0;-41,459511;-72,951469;210;87;87;0;1;0
7630;0;50100011;10;5;1;0;0;0;1;-41,470348;-72,940582;28;0;0;0;1;1
7630;0;50100012;10;5;2;0;0;0;1;-41,470348;-72,940582;28;22;20;2;1;1
7630;1;11100012;110;1;2;0;0;0;1;-41,470348;-72,940582;86;0;0;0;1;1
7630;7;71100013;110;7;3;0;0;0;1;-41,470348;-72,940582;84;1;1;0;1;1
7631;-1;40100031;10;4;1;0;0;0;0;-41,468838;-72,942413;30;0;0;0;2;1
7631;-1;40100032;10;4;2;0;0;0;0;-41,468838;-72,942413;30;15;15;0;2;1
7631;0;50100031;10;5;1;0;0;0;0;-41,468838;-72,942413;30;1;1;0;2;1
7631;0;50100032;10;5;2;0;0;0;0;-41,468838;-72,942413;30;2;2;0;2;1
7631;1;11100031;110;1;1;0;0;0;0;-41,468838;-72,942413;80;3;3;0;2;1
7631;7;71100033;110;7;3;0;0;0;0;-41,468838;-72,942413;81;4;4;0;2;1
7632;-1;40100032;10;4;2;0;0;0;0;-41,47327;-72,954597;25;15;14;1;1;1
7632;0;50100031;10;5;1;0;0;0;0;-41,47327;-72,954597;35;20;20;0;1;1
7632;0;50100032;10;5;2;0;0;0;0;-41,47327;-72,954597;10;8;6;2;1;1
7632;1;11100033;110;1;3;0;0;0;0;-41,47327;-72,954597;90;47;47;0;1;1
7632;7;71100033;110;7;3;0;0;0;0;-41,47327;-72,954597;90;22;22;0;1;1
7633;-1;40100031;10;4;1;0;0;0;0;-41,474628;-72,912605;30;16;16;0;1;1
7633;-1;40100032;10;4;2;0;0;0;0;-41,474628;-72,912605;15;12;10;2;1;1
7633;0;50100032;10;5;2;0;0;0;0;-41,474628;-72,912605;15;3;3;0;1;1
7633;0;50100033;10;5;3;0;0;0;0;-41,474628;-72,912605;30;0;0;0;1;1
7633;1;11100033;110;1;3;0;0;0;0;-41,474628;-72,912605;74;35;35;0;1;1
7633;7;71100033;110;7;3;0;0;0;0;-41,474628;-72,912605;74;17;17;0;1;1
7634;-1;40100033;10;4;3;0;0;0;0;-41,479057;-72,967972;30;7;7;0;1;1
7634;0;50100033;10;5;3;0;0;0;0;-41,479057;-72,967972;60;29;29;0;1;1
7634;1;11100033;110;1;3;0;0;0;0;-41,479057;-72,967972;70;13;13;0;1;1
7634;7;71100033;110;7;3;0;0;0;0;-41,479057;-72,967972;80;22;22;0;1;1
7636;-1;40100031;10;4;1;0;0;0;0;-41,471596;-72,922592;20;15;13;2;1;1
7636;-1;40100032;10;4;2;0;0;0;0;-41,471596;-72,922592;20;19;16;3;1;1
7636;0;50100031;10;5;1;0;0;0;0;-41,471596;-72,922592;30;22;20;2;1;1
7636;0;50100032;10;5;2;0;0;0;0;-41,471596;-72,922592;30;30;25;5;1;1
7636;1;11100033;110;1;3;0;0;0;0;-41,471596;-72,922592;60;42;42;0;1;1
7636;7;71100033;110;7;3;0;0;0;0;-41,471596;-72,922592;60;30;30;0;1;1
7637;-1;40100031;10;4;1;0;0;0;0;-41,478828;-72,95475;35;20;16;4;1;1
7637;0;50100031;10;5;1;0;0;0;0;-41,478828;-72,95475;35;17;17;0;1;1
7637;1;11100033;110;1;3;0;0;0;0;-41,478828;-72,95475;38;0;0;0;1;1
7637;7;71100033;110;7;3;0;0;0;0;-41,478828;-72,95475;70;32;32;0;1;1
7638;-1;40100033;10;4;3;0;0;0;0;-41,462826;-72,92955;35;6;6;0;1;1
7638;0;50100033;10;5;3;0;0;0;0;-41,462826;-72,92955;35;13;13;0;1;1
7638;1;11100033;110;1;3;0;0;0;0;-41,462826;-72,92955;70;39;39;0;1;1
7638;7;71100033;110;7;3;0;0;0;0;-41,462826;-72,92955;70;13;13;0;1;1
7639;-1;40100032;10;4;2;0;0;0;0;-41,464031;-72,931519;70;6;6;0;1;1
7639;0;50100031;10;5;1;0;0;0;0;-41,464031;-72,931519;70;11;11;0;1;1
7639;1;11100031;110;1;1;0;0;0;0;-41,464031;-72,931519;70;1;1;0;1;1
7639;7;71100031;110;7;1;0;0;0;0;-41,464031;-72,931519;70;2;2;0;1;1
7639;9;13100031;310;1;1;0;0;0;0;-41,464031;-72,931519;70;0;0;0;1;1
7641;-1;40100032;10;4;2;0;0;0;0;-41,470127;-72,957138;32;27;25;2;1;1
7641;0;50100031;10;5;1;0;0;0;0;-41,470127;-72,957138;32;14;14;0;1;1
7641;1;11100033;110;1;3;0;0;0;0;-41,470127;-72,957138;40;9;9;0;1;1
7641;7;71100033;110;7;3;0;0;0;0;-41,470127;-72,957138;40;4;4;0;1;1
7642;-1;40100031;10;4;1;0;0;0;0;-41,464466;-72,919121;25;21;21;0;1;1
7642;0;50100032;10;5;2;0;0;0;0;-41,464466;-72,919121;25;17;17;0;1;1
7642;1;11100033;110;1;3;0;0;0;0;-41,464466;-72,919121;25;16;16;0;1;1
7642;7;71100033;110;7;3;0;0;0;0;-41,464466;-72,919121;25;9;9;0;1;1
7643;-1;40100032;10;4;2;0;0;0;0;-41,455006;-72,947296;30;17;17;0;1;1
7643;0;50100031;10;5;1;0;0;0;0;-41,455006;-72,947296;30;12;12;0;1;1
7643;1;11100031;110;1;1;0;0;0;0;-41,455006;-72,947296;34;0;0;0;1;1
7643;7;71100033;110;7;3;0;0;0;0;-41,455006;-72,947296;40;0;0;0;1;1
7644;-1;40100031;10;4;1;0;0;0;0;-41,464825;-72,962868;28;25;22;3;1;1
7644;0;50100031;10;5;1;0;0;0;0;-41,464825;-72,962868;28;14;14;0;1;1
7644;1;11100033;110;1;3;0;0;0;0;-41,464825;-72,962868;34;16;16;0;1;1
7644;7;71100033;110;7;3;0;0;0;0;-41,464825;-72,962868;34;9;9;0;1;1
7646;-1;40100033;10;4;3;0;0;0;0;-41,467113;-72,974091;30;0;0;0;1;1
7646;0;50100033;10;5;3;0;0;0;0;-41,467113;-72,974091;31;0;0;0;1;1
7646;1;11100033;110;1;3;0;0;0;0;-41,467113;-72,974091;33;0;0;0;1;1
7646;7;71100033;110;7;3;0;0;0;0;-41,467113;-72,974091;31;0;0;0;1;1
7647;-1;40100033;10;4;3;0;0;0;0;-41,457787;-72,946083;30;19;19;0;1;1
7647;0;50100033;10;5;3;0;0;0;0;-41,457787;-72,946083;33;11;11;0;1;1
7647;1;11100033;110;1;3;0;0;0;0;-41,457787;-72,946083;70;39;39;0;1;1
7647;7;71100033;110;7;3;0;0;0;0;-41,457787;-72,946083;80;28;28;0;1;1
7648;-1;40100031;10;4;1;0;0;0;0;-41,461411;-72,933556;15;4;4;0;1;1
7648;0;50100032;10;5;2;0;0;0;0;-41,461411;-72,933556;15;5;5;0;1;1
7648;1;11100031;110;1;1;0;0;0;0;-41,461411;-72,933556;36;18;18;0;1;1
7648;7;71100033;110;7;3;0;0;0;0;-41,461411;-72,933556;36;14;14;0;1;1
7650;7;71100033;110;7;3;0;0;0;0;-41,476906;-72,950623;24;17;16;1;1;1
7650;9;13100033;310;1;3;0;0;0;0;-41,476906;-72,950623;36;3;3;0;1;1
7651;-1;40100031;10;4;1;0;0;0;0;-41,50882;-72,788315;15;6;6;0;1;0
7651;0;50100031;10;5;1;0;0;0;0;-41,50882;-72,788315;15;2;2;0;1;0
7651;1;11100033;110;1;3;0;0;0;0;-41,50882;-72,788315;35;23;23;0;1;0
7651;7;71100033;110;7;3;0;0;0;0;-41,50882;-72,788315;35;14;14;0;1;0
7651;9;13100033;310;1;3;0;0;0;0;-41,50882;-72,788315;90;46;46;0;1;0
7654;-1;40100033;10;4;3;0;0;0;0;-41,60532;-72,689835;15;7;7;0;1;1
7654;0;50100033;10;5;3;0;0;0;0;-41,60532;-72,689835;15;6;6;0;1;1
7654;1;11100033;110;1;3;0;0;0;0;-41,60532;-72,689835;22;12;12;0;1;1
7654;7;71100033;110;7;3;0;0;0;0;-41,60532;-72,689835;22;0;0;0;1;1
7655;-1;40100033;10;4;3;0;0;0;0;-41,583366;-73,000359;13;13;11;2;1;1
7655;0;50100033;10;5;3;0;0;0;0;-41,583366;-73,000359;13;5;5;0;1;1
7655;1;11100033;110;1;3;0;0;0;0;-41,583366;-73,000359;13;7;7;0;1;1
7655;7;71100033;110;7;3;0;0;0;0;-41,583366;-73,000359;25;19;19;0;1;1
7656;-1;40100031;10;4;1;0;0;0;0;-41,483768;-72,902626;10;4;4;0;1;1
7656;0;50100031;10;5;1;0;0;0;0;-41,483768;-72,902626;10;3;3;0;1;1
7656;1;11100031;110;1;1;0;0;0;0;-41,483768;-72,902626;15;1;1;0;1;1
7656;7;71100031;110;7;1;0;0;0;0;-41,483768;-72,902626;15;6;6;0;1;1
7658;-1;40100033;10;4;3;0;0;0;0;-41,453506;-72,658478;8;5;4;1;1;1
7658;0;50100033;10;5;3;0;0;0;0;-41,453506;-72,658478;12;0;0;0;1;1
7658;1;11100033;110;1;3;0;0;0;0;-41,453506;-72,658478;15;9;9;0;1;1
7658;7;71100033;110;7;3;0;0;0;0;-41,453506;-72,658478;15;7;7;0;1;1
7659;-1;40100033;10;4;3;0;0;0;0;-41,399132;-72,917717;13;0;0;0;2;1
7659;0;50100033;10;5;3;0;0;0;0;-41,399132;-72,917717;37;16;16;0;2;1
7659;1;11100033;110;1;3;0;0;0;0;-41,399132;-72,917717;56;28;28;0;2;1
7659;7;71100033;110;7;3;0;0;0;0;-41,399132;-72,917717;80;14;14;0;2;1
7661;1;11100033;110;1;3;0;0;0;0;-41,364422;-72,809441;5;5;4;1;1;0
7662;1;11100033;110;1;3;0;0;0;0;-41,43121;-72,869904;5;4;4;0;1;0
7663;1;11100033;110;1;3;0;0;0;0;-41,380817;-72,854401;10;1;1;0;1;1
7664;-1;40100033;10;4;3;0;0;0;0;-41,451233;-72,963142;28;19;19;0;1;1
7664;0;50100033;10;5;3;0;0;0;0;-41,451233;-72,963142;28;13;13;0;1;1
7664;1;11100033;110;1;3;0;0;0;0;-41,451233;-72,963142;28;8;8;0;1;1
7664;7;71100033;110;7;3;0;0;0;0;-41,451233;-72,963142;28;1;1;0;1;1
7665;-1;40100031;10;4;1;0;0;0;0;-41,483181;-72,854324;35;17;17;0;1;1
7665;0;50100031;10;5;1;0;0;0;0;-41,483181;-72,854324;35;13;13;0;1;1
7665;1;11100031;110;1;1;0;0;0;0;-41,483181;-72,854324;40;7;7;0;1;1
7665;7;71100031;110;7;1;0;0;0;0;-41,483181;-72,854324;40;9;9;0;1;1
7668;1;11100033;110;1;3;0;0;0;0;-41,500225;-72,98008;5;5;4;1;1;0
7669;1;11100033;110;1;3;0;0;0;0;-41,622242;-73,085411;6;6;5;1;1;0
7669;7;71100033;110;7;3;0;0;0;0;-41,622242;-73,085411;8;4;4;0;1;0
7670;1;11100033;110;1;3;0;0;0;0;-41,55513;-72,733253;20;20;17;3;1;0
7671;-1;40100033;10;4;3;0;0;0;0;-41,447674;-73,021103;21;10;10;0;1;1
7671;0;50100033;10;5;3;0;0;0;0;-41,447674;-73,021103;24;1;1;0;1;1
7671;1;11100033;110;1;3;0;0;0;0;-41,447674;-73,021103;24;0;0;0;1;1
7671;7;71100033;110;7;3;0;0;0;0;-41,447674;-73,021103;27;4;4;0;1;1
7672;-1;40100033;10;4;3;0;0;0;0;-41,627823;-72,665131;15;4;4;0;1;1
7672;0;50100033;10;5;3;0;0;0;0;-41,627823;-72,665131;15;1;1;0;1;1
7672;1;11100033;110;1;3;0;0;0;0;-41,627823;-72,665131;15;1;1;0;1;1
7672;7;71100033;110;7;3;0;0;0;0;-41,627823;-72,665131;15;5;5;0;1;1
7673;1;11100033;110;1;3;0;0;0;0;-41,485039;-73,274887;2;2;1;1;1;0
7675;-1;40100031;10;4;1;0;0;0;0;-41,529015;-73,122643;13;10;9;1;1;1
7675;0;50100031;10;5;1;0;0;0;0;-41,529015;-73,122643;13;10;10;0;1;1
7675;1;11100033;110;1;3;0;0;0;0;-41,529015;-73,122643;18;8;8;0;1;1
7675;7;71100033;110;7;3;0;0;0;0;-41,529015;-73,122643;20;1;1;0;1;1
7676;-1;40100033;10;4;3;0;0;0;0;-41,524616;-73,050026;17;17;14;3;1;0
7676;0;50100033;10;5;3;0;0;0;0;-41,524616;-73,050026;16;14;12;2;1;0
7676;1;11100033;110;1;3;0;0;0;0;-41,524616;-73,050026;15;15;12;3;1;0
7677;1;11100033;110;1;3;0;0;0;0;-41,588036;-72,702278;8;8;6;2;1;0
7679;-1;40100033;10;4;3;0;0;0;0;-41,673054;-73,062592;15;7;7;0;1;1
7679;0;50100033;10;5;3;0;0;0;0;-41,673054;-73,062592;20;4;4;0;1;1
7679;1;11100033;110;1;3;0;0;0;0;-41,673054;-73,062592;26;16;16;0;1;1
7679;7;71100033;110;7;3;0;0;0;0;-41,673054;-73,062592;35;14;14;0;1;1
7680;1;11100033;110;1;3;0;0;0;0;-41,480579;-73,205902;10;10;8;2;1;0
7681;1;11100033;110;1;3;0;0;0;0;-41,431435;-72,818802;6;6;5;1;1;0
7682;-1;40100031;10;4;1;0;0;0;0;-41,452564;-72,911865;10;8;6;2;1;1
7682;0;50100031;10;5;1;0;0;0;0;-41,452564;-72,911865;10;5;5;0;1;1
7682;1;11100033;110;1;3;0;0;0;0;-41,452564;-72,911865;12;3;3;0;1;1
7682;7;71100033;110;7;3;0;0;0;0;-41,452564;-72,911865;20;14;14;0;1;1
7684;-1;40100033;10;4;3;0;0;0;0;-41,423611;-73,100288;5;3;2;1;1;0
7684;0;50100033;10;5;3;0;0;0;0;-41,423611;-73,100288;9;1;1;0;1;0
7684;1;11100033;110;1;3;0;0;0;0;-41,423611;-73,100288;20;15;14;1;1;0
7685;-1;40100031;10;4;1;0;0;0;0;-41,425674;-72,906792;30;22;22;0;1;1
7685;0;50100031;10;5;1;0;0;0;0;-41,425674;-72,906792;30;13;13;0;1;1
7685;1;11100033;110;1;3;0;0;0;0;-41,425674;-72,906792;15;0;0;0;1;1
7685;7;71100033;110;7;3;0;0;0;0;-41,425674;-72,906792;10;0;0;0;1;1
7686;-1;40100033;10;4;3;0;0;0;0;-41,555737;-72,998627;14;14;11;3;1;0
7686;0;50100033;10;5;3;0;0;0;0;-41,555737;-72,998627;14;11;11;0;1;0
7686;1;11100033;110;1;3;0;0;0;0;-41,555737;-72,998627;6;2;2;0;1;0
7689;1;11100033;110;1;3;0;0;0;0;-41,527706;-72,751396;7;7;5;2;1;0
7690;1;11100033;110;1;3;0;0;0;0;-41,404716;-72,626717;19;19;16;3;1;0
7691;-1;40100033;10;4;3;0;0;0;0;-41,48394;-72,949585;6;6;5;1;1;0
7691;0;50100033;10;5;3;0;0;0;0;-41,48394;-72,949585;4;0;0;0;1;0
7691;1;11100033;110;1;3;0;0;0;0;-41,48394;-72,949585;6;3;3;0;1;0
7693;1;11100033;110;1;3;0;0;0;0;-41,511772;-73,244301;10;9;8;1;1;0
7694;1;11100033;110;1;3;0;0;0;0;-41,47752;-73,017654;5;4;4;0;1;0
7695;1;11100033;110;1;3;0;0;0;0;-41,532127;-73,285339;8;8;6;2;1;0
7696;-1;40100032;10;4;2;0;0;0;0;-41,489822;-72,988213;35;19;19;0;1;1
7696;0;50100031;10;5;1;0;0;0;0;-41,489822;-72,988213;35;6;6;0;1;1
7696;1;11100031;110;1;1;0;0;0;0;-41,489822;-72,988213;38;4;4;0;1;1
7696;7;71100031;110;7;1;0;0;0;0;-41,489822;-72,988213;38;1;1;0;1;1
7698;1;11100033;110;1;3;0;0;0;0;-41,694054;-72,642845;8;8;6;2;1;0
7699;-1;40100031;10;4;1;0;0;0;0;-41,463249;-72,962486;175;0;0;0;1;1
7699;0;50100031;10;5;1;0;0;0;0;-41,463249;-72,962486;176;1;1;0;1;1
7699;1;11100033;110;1;3;0;0;0;0;-41,463249;-72,962486;180;1;1;0;1;1
7699;7;71100033;110;7;3;0;0;0;0;-41,463249;-72,962486;180;0;0;0;1;1
7699;9;13100033;310;1;3;0;0;0;0;-41,463249;-72,962486;270;1;1;0;1;1
7701;-1;40100031;10;4;1;0;1;0;0;-41,469334;-72,938072;35;0;0;0;1;0
7701;-1;40100032;10;4;2;0;1;0;0;-41,469334;-72,938072;35;0;0;0;1;0
7701;0;50100031;10;5;1;0;1;0;0;-41,469334;-72,938072;45;0;0;0;1;0
7701;0;50100032;10;5;2;0;1;0;0;-41,469334;-72,938072;45;0;0;0;1;0
7701;1;11100031;110;1;1;0;1;0;0;-41,469334;-72,938072;90;0;0;0;1;0
7701;7;71100031;110;7;1;0;1;0;0;-41,469334;-72,938072;90;1;1;0;1;0
7701;9;13100031;310;1;1;0;1;0;0;-41,469334;-72,938072;90;0;0;0;1;0
7704;-1;40100032;10;4;2;0;0;0;0;-41,458958;-72,942398;35;0;0;0;1;1
7704;0;50100031;10;5;1;0;0;0;0;-41,458958;-72,942398;40;1;1;0;1;1
7704;1;11100031;110;1;1;0;0;0;0;-41,458958;-72,942398;40;0;0;0;1;1
7704;1;11100032;110;1;2;0;0;0;0;-41,458958;-72,942398;40;6;6;0;1;1
7704;7;71100033;110;7;3;0;0;0;0;-41,458958;-72,942398;40;0;0;0;1;1
7705;9;13100013;310;1;3;0;0;0;1;-41,474831;-72,950745;180;0;0;0;1;1
7706;-1;40100031;10;4;1;0;1;0;0;-41,452572;-72,935928;29;0;0;0;1;0
7706;-1;40100032;10;4;2;0;1;0;0;-41,452572;-72,935928;29;9;8;1;1;0
7706;0;50100031;10;5;1;0;1;0;0;-41,452572;-72,935928;82;27;24;3;1;0
7706;1;11100033;110;1;3;0;1;0;0;-41,452572;-72,935928;106;3;3;0;1;0
7706;7;71100033;110;7;3;0;1;0;0;-41,452572;-72,935928;104;0;0;0;1;0
7706;9;13100033;310;1;3;0;1;0;0;-41,452572;-72,935928;102;0;0;0;1;0
7707;-1;40100031;10;4;1;0;1;0;0;-41,466988;-72,939423;35;0;0;0;1;0
7707;-1;40100032;10;4;2;0;1;0;0;-41,466988;-72,939423;35;0;0;0;1;0
7707;0;50100031;10;5;1;0;1;0;0;-41,466988;-72,939423;105;1;0;1;1;0
7707;1;11100031;110;1;1;0;1;0;0;-41,466988;-72,939423;105;0;0;0;1;0
7707;7;71100031;110;7;1;0;1;0;0;-41,466988;-72,939423;70;1;0;1;1;0
7707;9;13100031;310;1;1;0;1;0;0;-41,466988;-72,939423;70;0;0;0;1;0
7709;-1;40100011;10;4;1;0;0;0;1;-41,46627;-72,932152;35;0;0;0;1;1
7709;-1;40100012;10;4;2;0;0;0;1;-41,46627;-72,932152;35;0;0;0;1;1
7709;0;50100011;10;5;1;0;0;0;1;-41,46627;-72,932152;45;0;0;0;1;1
7709;0;50100012;10;5;2;0;0;0;1;-41,46627;-72,932152;45;3;3;0;1;1
7709;1;11100013;110;1;3;0;0;0;1;-41,46627;-72,932152;90;0;0;0;1;1
7709;7;71100013;110;7;3;0;0;0;1;-41,46627;-72,932152;78;0;0;0;1;1
7709;9;13100013;310;1;3;0;0;0;1;-41,46627;-72,932152;79;0;0;0;1;1
7710;1;11100032;110;1;2;0;0;0;0;-41,478542;-72,958008;30;27;25;2;2;0
7710;7;71100031;110;7;1;0;0;0;0;-41,478542;-72,958008;11;0;0;0;2;0
7712;-1;40100033;10;4;3;0;0;0;0;-41,465141;-73,088531;13;8;8;0;1;0
7712;0;50100033;10;5;3;0;0;0;0;-41,465141;-73,088531;13;5;5;0;1;0
7712;1;11100033;110;1;3;0;0;0;0;-41,465141;-73,088531;17;1;1;0;1;0
7714;-1;40100033;10;4;3;0;0;0;0;-41,593689;-73,105721;12;10;9;1;1;1
7714;0;50100033;10;5;3;0;0;0;0;-41,593689;-73,105721;15;6;6;0;1;1
7714;1;11100033;110;1;3;0;0;0;0;-41,593689;-73,105721;16;0;0;0;1;1
7714;7;71100033;110;7;3;0;0;0;0;-41,593689;-73,105721;17;7;7;0;1;1
7715;1;11100031;110;1;1;0;0;0;0;-41,582558;-72,971771;20;20;17;3;1;0
7720;9;13100033;310;1;3;0;0;0;0;-41,320721;-72,980972;180;121;121;0;1;1
7722;-1;40100033;10;4;3;0;0;0;0;-41,325924;-72,974335;26;20;20;0;1;1
7722;0;50100033;10;5;3;0;0;0;0;-41,325924;-72,974335;26;4;4;0;1;1
7722;1;11100033;110;1;3;0;0;0;0;-41,325924;-72,974335;35;2;2;0;1;1
7722;7;71100033;110;7;3;0;0;0;0;-41,325924;-72,974335;70;27;27;0;1;1
7722;9;13100033;310;1;3;0;0;0;0;-41,325924;-72,974335;70;15;15;0;1;1
7723;-1;40100033;10;4;3;0;0;0;0;-41,321598;-72,985641;35;0;0;0;1;1
7723;0;50100033;10;5;3;0;0;0;0;-41,321598;-72,985641;39;0;0;0;1;1
7723;1;11100033;110;1;3;0;0;0;0;-41,321598;-72,985641;41;0;0;0;1;1
7723;7;71100033;110;7;3;0;0;0;0;-41,321598;-72,985641;73;0;0;0;1;1
7724;-1;40100031;10;4;1;0;0;0;0;-41,325279;-73,080032;30;28;25;3;1;1
7724;0;50100031;10;5;1;0;0;0;0;-41,325279;-73,080032;30;11;11;0;1;1
7724;1;11100033;110;1;3;0;0;0;0;-41,325279;-73,080032;40;11;11;0;1;1
7724;7;71100033;110;7;3;0;0;0;0;-41,325279;-73,080032;40;1;1;0;1;1
7724;9;13100033;310;1;3;0;0;0;0;-41,325279;-73,080032;40;19;19;0;1;1
7725;-1;40100033;10;4;3;0;0;0;0;-41,339947;-72,70121;16;13;13;0;1;1
7725;0;50100033;10;5;3;0;0;0;0;-41,339947;-72,70121;16;0;0;0;1;1
7725;1;11100033;110;1;3;0;0;0;0;-41,339947;-72,70121;18;9;9;0;1;1
7725;7;71100033;110;7;3;0;0;0;0;-41,339947;-72,70121;25;15;15;0;1;1
7726;1;11100033;110;1;3;0;0;0;0;-41,313156;-73,311905;15;15;12;3;1;0
7726;7;71100033;110;7;3;0;0;0;0;-41,313156;-73,311905;15;12;10;2;1;0
7729;1;11100033;110;1;3;0;0;0;0;-41,366959;-73,054688;8;8;6;2;1;0
7730;1;11100033;110;1;3;0;0;0;0;-41,256981;-72,802879;10;10;8;2;1;0
7732;1;11100033;110;1;3;0;0;0;0;-41,347919;-72,78788;10;10;8;2;1;0
7738;1;11100033;110;1;3;0;0;0;0;-41,22369;-72,736916;10;10;8;2;1;0
7739;1;11100033;110;1;3;0;0;0;0;-41,208187;-72,538445;5;5;4;1;1;0
7740;-1;40100033;10;4;3;0;0;0;0;-41,208176;-72,539429;17;11;9;2;1;1
7740;0;50100033;10;5;3;0;0;0;0;-41,208176;-72,539429;17;0;0;0;1;1
7740;1;11100033;110;1;3;0;0;0;0;-41,208176;-72,539429;10;0;0;0;1;1
7740;7;71100033;110;7;3;0;0;0;0;-41,208176;-72,539429;6;0;0;0;1;1
7741;1;11100033;110;1;3;0;0;0;0;-41,137066;-72,403183;20;20;17;3;1;0
7741;7;71100033;110;7;3;0;0;0;0;-41,137066;-72,403183;15;11;11;0;1;0
7743;-1;40100031;10;4;1;0;0;0;0;-41,329811;-72,966751;70;0;0;0;1;1
7743;0;50100031;10;5;1;0;0;0;0;-41,329811;-72,966751;90;0;0;0;1;1
7743;1;11100033;110;1;3;0;0;0;0;-41,329811;-72,966751;90;0;0;0;1;1
7743;7;71100033;110;7;3;0;0;0;0;-41,329811;-72,966751;90;0;0;0;1;1
7743;9;13100033;310;1;3;0;0;0;0;-41,329811;-72,966751;135;0;0;0;1;1
7744;-1;40100031;10;4;1;0;1;0;0;-41,319122;-72,988159;55;0;0;0;2;0
7744;0;50100031;10;5;1;0;1;0;0;-41,319122;-72,988159;83;1;1;0;2;0
7744;1;11100033;110;1;3;0;1;0;0;-41,319122;-72,988159;84;0;0;0;2;0
7744;7;71100033;110;7;3;0;1;0;0;-41,319122;-72,988159;84;0;0;0;2;0
7744;9;13100033;310;1;3;0;1;0;0;-41,319122;-72,988159;84;0;0;0;2;0
7745;1;11100033;110;1;3;0;0;0;0;-41,300625;-73,080383;20;20;17;3;1;0
7749;1;11100033;110;1;3;0;0;0;0;-41,33049;-73,261078;20;20;17;3;1;0
7749;7;71100033;110;7;3;0;0;0;0;-41,33049;-73,261078;20;17;16;1;1;0
7752;1;11100033;110;1;3;0;0;0;0;-41,36771;-73,077919;6;6;5;1;1;0
7753;-1;40100033;10;4;3;0;0;0;0;-41,493;-72,307114;10;0;0;0;1;1
7753;0;50100033;10;5;3;0;0;0;0;-41,493;-72,307114;14;4;4;0;1;1
7753;1;11100033;110;1;3;0;0;0;0;-41,493;-72,307114;30;23;19;4;1;1
7753;7;71100033;110;7;3;0;0;0;0;-41,493;-72,307114;35;14;14;0;1;1
7753;9;13100033;310;1;3;0;0;0;0;-41,493;-72,307114;35;11;11;0;1;1
7754;1;11100033;110;1;3;0;0;0;0;-41,672302;-72,430695;5;5;4;1;1;0
7755;1;11100033;110;1;3;0;0;0;0;-41,504768;-71,857483;5;4;3;1;1;0
7756;-1;40100031;10;4;1;0;0;0;0;-41,388813;-72,32811;8;8;6;2;1;0
7756;0;50100031;10;5;1;0;0;0;0;-41,388813;-72,32811;8;2;2;0;1;0
7756;1;11100033;110;1;3;0;0;0;0;-41,388813;-72,32811;8;1;1;0;1;0
7757;1;11100033;110;1;3;0;0;0;0;-41,645817;-72,270187;5;5;4;1;1;0
7758;1;11100033;110;1;3;0;0;0;0;-41,49596;-72,333588;7;4;4;0;1;0
7759;1;11100033;110;1;3;0;0;0;0;-41,686073;-72,386543;6;6;5;1;1;0
7760;-1;40100033;10;4;3;0;0;0;0;-41,662731;-72,295311;7;0;0;0;1;0
7760;0;50100033;10;5;3;0;0;0;0;-41,662731;-72,295311;17;0;0;0;1;0
7760;1;11100033;110;1;3;0;0;0;0;-41,662731;-72,295311;29;17;17;0;1;0
7760;7;71100033;110;7;3;0;0;0;0;-41,662731;-72,295311;29;9;9;0;1;0
7760;9;13100033;310;1;3;0;0;0;0;-41,662731;-72,295311;34;15;15;0;1;0
7761;1;11100033;110;1;3;0;0;0;0;-41,381599;-72,278625;10;9;7;2;1;0
7762;1;11100033;110;1;3;0;0;0;0;-41,618015;-72,325478;4;4;3;1;1;1
7763;1;11100033;110;1;3;0;0;0;0;-41,87254;-71,938484;10;2;2;0;1;0
7763;7;71100033;110;7;3;0;0;0;0;-41,87254;-71,938484;15;7;7;0;1;0
7765;1;11100033;110;1;3;0;0;0;0;-41,44096;-72,330093;10;7;6;1;1;0
7767;1;11100033;110;1;3;0;0;0;0;-41,535053;-72,34066;5;5;4;1;1;0
7768;1;11100033;110;1;3;0;0;0;0;-42,075893;-71,857773;5;4;4;0;2;0
7769;1;11100033;110;1;3;0;0;0;0;-41,722004;-72,483543;5;5;4;1;1;0
