mrun;rbd;nivel;cod_ense;cod_grado;preferencia_postulante;agregada_por_continuidad;tipo_prioridad;loteria_original;loteria_ordenada
23101311;24327;9;310;1;2;0;7;111;121
23102020;8411;9;310;1;1;0;7;29;34
23102020;24300;9;310;1;2;0;7;116;119
23130527;8429;7;110;7;3;0;7;4;5
23130527;8455;7;110;7;2;0;7;6;16
23130527;24302;7;110;7;4;1;1; ;1
23130527;24307;7;110;7;1;0;2;2;2
23135672;8424;9;310;1;2;0;7;93;101
23135672;8425;9;310;1;1;0;4;25;31
23135672;8430;9;310;1;3;0;7;124;125
23135672;24316;9;310;1;4;0;7;89;92
23141809;8457;-1;10;4;1;0;7;54;59
23141809;8458;-1;10;4;6;0;7;237;238
23141809;11680;-1;10;4;5;0;7;204;209
23141809;24307;-1;10;4;2;0;7;411;416
23141809;24313;-1;10;4;3;0;7;100;104
23141809;24334;-1;10;4;4;0;7;13;15
23153024;8424;9;310;1;1;0;7;116;123
23153024;8425;9;310;1;2;0;7;217;223
23153024;24307;9;310;1;3;1;1; ;3
23163392;8439;0;10;5;2;0;7;45;47
23163392;8442;0;10;5;3;1;1; ;2
23163392;24307;0;10;5;1;0;2;23;2
23178409;8411;9;310;1;3;0;7;73;76
23178409;8421;9;310;1;1;0;7;73;73
23178409;24317;9;310;1;2;0;7;4;4
23192434;11680;-1;10;4;1;0;7;26;44
23192434;24305;-1;10;4;2;0;7;55;67
23194440;11678;-1;10;4;4;0;4;48;12
23194440;11680;-1;10;4;7;0;7;199;204
23194440;24305;-1;10;4;2;0;7;78;89
23194440;24307;-1;10;4;1;0;7;162;187
23194440;24311;-1;10;4;6;0;7;78;79
23194440;24313;-1;10;4;3;0;7;80;85
23194440;24338;-1;10;4;5;0;4;25;12
23218606;8436;-1;10;4;3;0;7;80;80
23218606;8458;-1;10;4;1;0;7;23;52
23218606;24318;-1;10;4;2;0;7;77;89
23222724;8412;-1;10;4;1;0;7;98;104
23222724;8413;-1;10;4;2;0;7;40;40
23222724;8421;-1;10;4;3;0;7;61;68
23223594;8427;9;310;1;2;0;7;151;154
23223594;8454;9;310;1;3;0;7;109;124
23223594;24316;9;310;1;1;0;7;45;49
23232793;8435;-1;10;4;2;0;7;30;34
23232793;24302;-1;10;4;1;0;2;24;4
23235067;8457;1;110;1;2;0;7;39;45
23235067;8458;1;110;1;1;0;7;75;80
23235067;24318;1;110;1;3;1;1; ;5
23240459;8412;-1;10;4;2;0;7;90;97
23240459;8421;-1;10;4;1;0;2;90;13
23244618;8434;0;10;5;1;0;2;2;3
23244618;8455;0;10;5;3;0;7;19;40
23244618;24307;0;10;5;2;0;7;213;214
23260852;11680;0;10;5;1;0;7;177;178
23260852;24305;0;10;5;3;1;1; ;2
23260852;24307;0;10;5;2;0;7;149;152
23264442;8437;-1;10;4;4;0;7;21;23
23264442;8438;-1;10;4;5;0;4;3;6
23264442;8439;-1;10;4;6;0;7;89;89
23264442;8442;-1;10;4;1;0;7;85;89
23264442;11687;-1;10;4;3;0;7;28;29
23264442;24307;-1;10;4;2;0;4;7;35
23265292;8455;7;110;7;1;0;7;17;22
23265292;24305;7;110;7;4;1;1; ;1
23265292;24307;7;110;7;2;0;7;6;14
23265292;24327;7;110;7;3;0;7;9;11
23284422;8442;-1;10;4;2;0;7;119;121
23284422;24307;-1;10;4;1;0;4;43;41
23284422;24313;-1;10;4;3;0;7;63;69
23290890;11680;9;310;1;3;0;7;6;8
23290890;24305;9;310;1;2;0;7;82;84
23290890;24307;9;310;1;5;0;7;399;407
23290890;24319;9;310;1;4;0;7;81;83
23290890;24327;9;310;1;1;0;7;171;177
23290890;24329;9;310;1;6;1;1; ;2
23291720;8413;-1;10;4;1;0;4;8;8
23291720;8421;-1;10;4;2;0;7;43;54
23295738;8412;-1;10;4;2;0;7;34;46
23295738;24317;-1;10;4;1;0;7;44;45
23296548;8458;-1;10;4;2;0;7;85;97
23296548;24318;-1;10;4;1;0;2;81;11
23298063;8442;1;110;1;3;1;1; ;4
23298063;24307;1;110;1;1;0;7;176;177
23298063;24311;1;110;1;2;0;7;48;50
23301175;8425;9;310;1;1;0;7;213;219
23301175;8430;9;310;1;3;0;7;75;76
23301175;8457;9;310;1;4;0;7;64;71
23301175;24316;9;310;1;2;0;7;247;248
23305997;8425;9;310;1;4;0;7;176;184
23305997;24307;9;310;1;2;0;7;195;208
23305997;24327;9;310;1;1;0;7;163;169
23305997;24338;9;310;1;3;0;7;88;91
23313348;11680;0;10;5;1;0;7;142;144
23313348;24307;0;10;5;4;0;7;49;57
23313348;24311;0;10;5;3;0;7;26;31
23313348;24338;0;10;5;2;0;7;50;55
23314468;8444;7;110;7;3;0;1;2;8
23314468;8454;7;110;7;1;0;7;4;19
23314468;24327;7;110;7;2;0;7;15;17
23322555;8411;9;310;1;1;0;7;69;73
23322555;8421;9;310;1;2;0;7;14;21
23345243;8425;9;310;1;4;0;7;70;82
23345243;8455;9;310;1;1;0;7;19;26
23345243;8457;9;310;1;2;0;7;103;108
23345243;24307;9;310;1;5;0;7;83;97
23345243;24327;9;310;1;3;0;7;272;275
23350773;8433;1;110;1;1;0;7;1;9
23350773;24302;1;110;1;2;0;7;18;20
23354144;8424;9;310;1;4;0;7;342;345
23354144;8429;9;310;1;3;0;7;118;125
23354144;8454;9;310;1;1;0;7;22;43
23354144;24316;9;310;1;2;0;7;203;204
23365036;8439;1;110;1;3;1;1; ;3
23365036;8442;1;110;1;1;0;7;53;64
23365036;24318;1;110;1;2;0;7;11;21
23368364;8439;1;110;1;4;0;7;22;31
23368364;8442;1;110;1;5;0;7;11;28
23368364;8455;1;110;1;1;0;7;75;77
23368364;8457;1;110;1;2;0;7;2;10
23368364;24307;1;110;1;3;0;7;97;101
23376496;8425;9;310;1;2;0;2;151;5
23376496;8457;9;310;1;1;0;7;9;24
23376496;24316;9;310;1;3;0;7;160;162
23378674;8412;-1;10;4;1;0;7;39;50
23378674;8422;-1;10;4;2;0;7;8;20
23378674;24317;-1;10;4;3;0;7;48;48
23380492;24307;-1;10;4;2;0;7;192;213
23380492;24338;-1;10;4;1;0;2;46;3
23381516;8448;0;10;5;2;0;7;5;6
23381516;24302;0;10;5;1;0;7;3;8
23383823;8435;0;10;5;5;0;7;1;3
23383823;8441;0;10;5;4;0;7;8;12
23383823;8458;0;10;5;1;0;7;36;41
23383823;24302;0;10;5;3;0;7;11;16
23383823;24318;0;10;5;2;0;7;36;38
23385679;8438;1;110;1;2;0;7;26;33
23385679;8454;1;110;1;3;0;7;32;40
23385679;24307;1;110;1;1;0;7;8;20
23388789;8437;-1;10;4;2;0;7;14;16
23388789;24307;-1;10;4;1;0;2;329;19
23395746;8433;-1;10;4;1;0;2;60;6
23395746;8448;-1;10;4;3;0;7;10;11
23395746;24307;-1;10;4;2;0;7;98;126
23401751;11680;1;110;1;1;0;7;12;20
23401751;24305;1;110;1;2;0;7;84;85
23401751;24311;1;110;1;3;0;7;54;55
23401751;24338;1;110;1;4;0;7;60;61
23410860;8438;7;110;7;2;0;1;1;5
23410860;24307;7;110;7;1;0;7;29;33
23413283;8457;9;310;1;3;0;7;122;126
23413283;11678;9;310;1;1;0;7;43;49
23413283;24319;9;310;1;2;0;7;66;68
23429162;8421;9;310;1;2;0;7;49;52
23429162;24300;9;310;1;1;0;7;92;96
23437148;8479;-1;10;4;1;0;4;4;3
23439686;8455;0;10;5;2;0;4;31;19
23439686;8457;0;10;5;1;0;1;53;22
23439686;11678;0;10;5;3;0;4;20;8
23439686;11680;0;10;5;5;0;4;7;18
23439686;24307;0;10;5;4;0;4;33;13
23442047;8424;9;310;1;1;0;7;65;73
23442047;8425;9;310;1;2;0;7;201;209
23442047;8429;9;310;1;3;0;7;94;102
23442047;24307;9;310;1;4;0;7;162;175
23445433;8436;-1;10;4;2;0;7;48;50
23445433;8442;-1;10;4;1;0;4;18;16
23445433;24313;-1;10;4;3;0;7;94;98
23455939;8429;9;310;1;1;0;7;150;157
23455939;8457;9;310;1;2;0;7;19;33
23455939;24327;9;310;1;3;0;7;89;100
23461751;8425;9;310;1;1;0;7;43;57
23461751;8427;9;310;1;3;0;7;140;145
23461751;8430;9;310;1;4;0;7;48;49
23461751;24316;9;310;1;2;0;7;64;68
23462050;8412;1;110;1;2;0;7;4;5
23462050;8413;1;110;1;1;0;7;7;8
23462050;8421;1;110;1;3;0;7;14;14
23464527;8455;0;10;5;2;0;7;139;139
23464527;8457;0;10;5;3;0;7;111;115
23464527;11680;0;10;5;1;0;7;122;130
23464527;24338;0;10;5;4;0;7;17;25
23468211;11680;0;10;5;1;0;7;30;50
23468211;24329;0;10;5;2;0;7;43;45
23477040;24307;0;10;5;2;0;7;211;212
23477040;24313;0;10;5;1;0;7;30;35
23495767;8424;7;110;7;5;0;7;7;14
23495767;8438;7;110;7;6;0;7;3;11
23495767;8455;7;110;7;3;0;7;1;13
23495767;8457;7;110;7;1;0;7;13;14
23495767;24307;7;110;7;2;0;7;41;44
23495767;24327;7;110;7;4;0;7;22;24
23495767;24338;7;110;7;7;0;7;4;12
23498026;8439;1;110;1;3;0;7;16;27
23498026;8448;1;110;1;7;0;7;6;8
23498026;24305;1;110;1;2;0;7;44;45
23498026;24311;1;110;1;4;0;7;30;33
23498026;24319;1;110;1;5;0;7;79;80
23498026;24327;1;110;1;6;0;4;6;23
23498026;24338;1;110;1;1;0;7;56;57
23499052;8425;9;310;1;2;0;7;149;160
23499052;8474;9;310;1;1;0;7;60;60
23499052;24316;9;310;1;3;0;7;215;216
23503343;8425;9;310;1;4;0;7;221;227
23503343;8457;9;310;1;2;0;7;6;22
23503343;24316;9;310;1;1;0;7;252;253
23503343;24327;9;310;1;3;0;7;15;30
23507272;8454;1;110;1;2;0;7;37;45
23507272;24329;1;110;1;1;0;1;44;3
23508368;8434;-1;10;4;4;0;7;28;32
23508368;8457;-1;10;4;1;0;7;115;118
23508368;24307;-1;10;4;2;0;7;53;83
23508368;24318;-1;10;4;3;0;7;80;92
23522022;8424;9;310;1;3;0;7;119;126
23522022;8429;9;310;1;2;0;7;165;172
23522022;24316;9;310;1;1;0;7;330;330
23534545;8435;0;10;5;4;0;7;16;17
23534545;8455;0;10;5;2;0;7;109;111
23534545;11680;0;10;5;1;0;7;105;115
23534545;24305;0;10;5;6;0;7;92;94
23534545;24307;0;10;5;5;0;7;244;245
23534545;24338;0;10;5;3;0;7;85;89
23536196;8457;-1;10;4;1;0;7;146;148
23536196;24305;-1;10;4;2;0;7;84;95
23536196;24307;-1;10;4;3;0;7;137;164
23544460;8424;7;110;7;4;0;7;18;21
23544460;8454;7;110;7;1;0;7;21;32
23544460;8458;7;110;7;6;1;1; ;3
23544460;24307;7;110;7;5;0;7;45;48
23544460;24327;7;110;7;3;0;7;11;13
23544460;24329;7;110;7;2;0;7;18;21
23554464;8438;-1;10;4;1;0;7;70;70
23554464;8448;-1;10;4;2;0;7;9;10
23568353;11680;-1;10;4;1;0;7;11;30
23568353;24305;-1;10;4;2;0;7;134;141
23568813;8435;-1;10;4;2;0;7;77;77
23568813;8438;-1;10;4;1;0;7;75;75
23579254;11680;-1;10;4;2;0;7;128;137
23579254;24311;-1;10;4;3;0;7;29;32
23579254;24329;-1;10;4;1;0;7;66;68
23585973;8442;-1;10;4;2;0;7;113;115
23585973;24307;-1;10;4;1;0;7;424;429
23592357;8439;1;110;1;1;0;2;15;14
23592357;8444;1;110;1;2;0;7;11;17
23613830;8429;7;110;7;2;0;7;7;8
23613830;24319;7;110;7;3;0;7;8;10
23613830;24327;7;110;7;1;0;7;21;23
23626650;8421;9;310;1;2;0;7;75;75
23626650;24300;9;310;1;1;0;2;77;4
23637365;8427;9;310;1;1;0;4;22;18
23637365;24316;9;310;1;2;0;7;148;150
23649336;8455;0;10;5;1;0;2;92;9
23649336;8458;0;10;5;4;1;1; ;1
23649336;11680;0;10;5;3;0;7;14;35
23649336;24307;0;10;5;2;0;7;101;105
23651595;8424;9;310;1;1;0;7;346;349
23651595;8455;9;310;1;2;0;7;97;100
23651595;8457;9;310;1;3;0;6;104;17
23651595;24305;9;310;1;4;0;7;94;95
23654290;8455;0;10;5;2;0;7;125;125
23654290;11680;0;10;5;1;0;7;19;39
23659816;8437;1;110;1;3;0;7;5;7
23659816;8444;1;110;1;2;0;7;5;13
23659816;11687;1;110;1;1;0;7;4;9
23660117;24307;-1;10;4;1;0;7;54;84
23660117;24313;-1;10;4;2;0;7;98;102
23680178;8438;0;10;5;3;0;7;22;23
23680178;24307;0;10;5;1;0;4;50;15
23680178;24313;0;10;5;2;0;1;2;2
23693256;8424;9;310;1;3;0;7;291;295
23693256;8430;9;310;1;1;0;7;62;63
23693256;24307;9;310;1;2;0;7;178;191
23693256;24327;9;310;1;4;0;7;143;150
23694215;8455;0;10;5;1;0;7;102;105
23694215;8457;0;10;5;2;0;5;14;45
23694215;11680;0;10;5;3;0;7;82;97
23694215;24305;0;10;5;4;0;7;11;19
23700082;8413;-1;10;4;2;0;7;47;47
23700082;8421;-1;10;4;1;0;2;34;4
23701720;8475;-1;10;4;1;0;5;26;13
23701720;16895;-1;10;4;2;0;7;15;19
23704384;8424;9;310;1;3;0;7;305;309
23704384;8425;9;310;1;2;0;7;106;117
23704384;8429;9;310;1;4;0;7;198;205
23704384;24316;9;310;1;1;0;7;179;180
23711519;8429;7;110;7;2;0;4;3;3
23711519;8434;7;110;7;4;1;1; ;1
23711519;8457;7;110;7;1;0;7;19;20
23711519;24307;7;110;7;3;0;7;80;80
23716203;8455;0;10;5;1;0;7;135;135
23716203;8457;0;10;5;2;0;7;31;66
23716203;11678;0;10;5;4;0;7;26;30
23716203;11680;0;10;5;5;0;7;52;71
23716203;24311;0;10;5;6;1;1; ;1
23716203;24338;0;10;5;3;0;7;26;34
23718425;8424;9;310;1;2;0;7;97;105
23718425;24307;9;310;1;1;0;7;134;148
23718425;24316;9;310;1;3;0;7;268;269
23727769;8429;9;310;1;1;0;7;23;32
23727769;24307;9;310;1;2;0;7;204;217
23727769;24327;9;310;1;3;0;7;199;205
23730724;8412;-1;10;4;1;0;7;2;31
23730724;8415;-1;10;4;3;0;7;9;12
23730724;8421;-1;10;4;2;0;7;63;70
23732364;8438;-1;10;4;3;0;4;6;7
23732364;8442;-1;10;4;1;0;4;43;21
23732364;24307;-1;10;4;2;0;7;101;129
23735060;8439;7;110;7;3;0;1;7;5
23735060;24307;7;110;7;2;0;7;57;58
23735060;24327;7;110;7;1;0;7;49;50
23736638;8424;7;110;7;3;0;7;17;20
23736638;8433;7;110;7;4;1;1; ;2
23736638;8454;7;110;7;2;0;7;12;25
23736638;24327;7;110;7;1;0;7;8;10
23740264;8412;-1;10;4;2;0;7;121;124
23740264;8421;-1;10;4;1;0;7;94;96
23748286;8475;1;110;1;2;0;7;7;7
23748286;16895;1;110;1;1;0;7;5;5
23752066;8439;-1;10;4;3;0;7;68;68
23752066;8442;-1;10;4;4;0;7;139;140
23752066;24307;-1;10;4;1;0;7;287;301
23752066;24311;-1;10;4;5;0;7;37;40
23752066;24313;-1;10;4;2;0;7;23;35
23756650;8452;-1;10;4;2;0;4;4;2
23756650;8483;-1;10;4;1;0;4;8;11
23761668;8438;1;110;1;7;0;7;24;31
23761668;8455;1;110;1;5;0;7;69;71
23761668;8457;1;110;1;6;0;7;52;55
23761668;24307;1;110;1;3;0;7;98;102
23761668;24311;1;110;1;4;0;7;2;6
23761668;24327;1;110;1;1;0;7;26;52
23761668;24338;1;110;1;2;0;7;53;54
23770368;8424;9;310;1;1;0;7;14;26
23770368;8429;9;310;1;4;0;7;44;53
23770368;8455;9;310;1;6;0;7;71;76
23770368;8457;9;310;1;5;0;7;58;66
23770368;24307;9;310;1;2;0;7;99;113
23770368;24316;9;310;1;3;0;7;54;58
23777454;8442;1;110;1;1;0;2;37;18
23777454;8454;1;110;1;2;0;7;46;53
23777454;11687;1;110;1;3;0;1;6;5
23798475;8475;1;110;1;1;0;7;8;8
23798475;16895;1;110;1;2;0;7;14;14
23807251;8454;7;110;7;3;1;1; ;4
23807251;24305;7;110;7;1;0;7;9;14
23807251;24338;7;110;7;2;0;7;21;26
23811880;8455;0;10;5;1;0;7;57;69
23811880;8457;0;10;5;2;0;7;89;101
23811880;8458;0;10;5;3;0;7;41;46
23811880;24305;0;10;5;4;0;7;71;74
23811880;24311;0;10;5;5;0;7;29;34
23818553;11680;1;110;1;1;0;7;40;48
23818553;24305;1;110;1;2;0;7;17;18
23818553;24327;1;110;1;3;0;7;78;93
23823509;8454;9;310;1;3;0;6;63;21
23823509;11678;9;310;1;2;0;7;52;58
23823509;24327;9;310;1;1;0;7;213;219
23828498;8424;9;310;1;2;0;7;300;304
23828498;8425;9;310;1;6;0;7;65;77
23828498;8429;9;310;1;1;0;7;173;180
23828498;8430;9;310;1;9;0;7;146;147
23828498;8455;9;310;1;4;0;7;75;80
23828498;8457;9;310;1;8;0;7;90;95
23828498;24307;9;310;1;5;0;7;186;199
23828498;24316;9;310;1;7;0;7;245;246
23828498;24327;9;310;1;3;0;7;188;194
23833107;8424;9;310;1;2;0;7;81;89
23833107;8429;9;310;1;3;0;7;268;272
23833107;24307;9;310;1;1;0;7;413;420
23833107;24316;9;310;1;4;0;7;44;48
23833174;8442;1;110;1;9;0;7;10;27
23833174;8454;1;110;1;7;0;7;3;13
23833174;8458;1;110;1;10;0;7;18;28
23833174;11680;1;110;1;2;0;7;69;71
23833174;24305;1;110;1;4;0;7;92;93
23833174;24307;1;110;1;6;0;7;115;119
23833174;24319;1;110;1;5;0;7;80;81
23833174;24327;1;110;1;1;0;7;11;40
23833174;24329;1;110;1;3;0;7;50;51
23833174;24338;1;110;1;8;0;7;49;50
23863105;8454;-1;10;4;1;0;7;46;52
23863105;11678;-1;10;4;4;0;7;57;57
23863105;24305;-1;10;4;5;0;7;104;113
23863105;24311;-1;10;4;3;0;7;43;46
23863105;24329;-1;10;4;2;0;7;16;30
23863105;24338;-1;10;4;6;0;7;116;119
23895895;8421;9;310;1;1;0;7;1;8
23895895;24300;9;310;1;2;0;7;134;136
23907834;8438;-1;10;4;2;0;7;33;36
23907834;8483;-1;10;4;1;0;7;19;19
23914897;8424;9;310;1;2;0;7;416;417
23914897;8425;9;310;1;3;0;4;34;39
23914897;8429;9;310;1;1;0;7;39;48
23918219;8424;7;110;7;1;0;7;3;13
23918219;8429;7;110;7;4;0;7;5;6
23918219;8434;7;110;7;5;1;1; ;5
23918219;8436;7;110;7;3;0;7;2;7
23918219;24307;7;110;7;2;0;7;86;86
23919460;11680;-1;10;4;3;0;7;181;187
23919460;24305;-1;10;4;1;0;7;45;58
23919460;24311;-1;10;4;2;0;7;96;96
23919460;24338;-1;10;4;4;0;7;93;97
23924704;8436;0;10;5;3;1;1; ;1
23924704;8455;0;10;5;2;0;7;70;82
23924704;24307;0;10;5;1;0;7;26;37
23927933;8475;0;10;5;2;0;7;17;19
23927933;16895;0;10;5;1;0;7;16;17
23938996;8436;0;10;5;3;0;7;4;7
23938996;8455;0;10;5;2;0;7;26;45
23938996;8457;0;10;5;1;0;7;65;85
23938996;8458;0;10;5;4;0;7;40;45
23938996;24302;0;10;5;5;0;7;26;30
23941800;11680;-1;10;4;4;0;7;12;31
23941800;24305;-1;10;4;3;0;7;46;59
23941800;24307;-1;10;4;2;0;7;479;479
23941800;24338;-1;10;4;1;0;7;59;65
23948783;8457;-1;10;4;1;0;7;144;146
23948783;8458;-1;10;4;3;0;7;190;192
23948783;24305;-1;10;4;2;0;7;11;32
23956774;8423;1;110;1;1;0;7;1;1
23962622;24307;9;310;1;3;0;7;317;327
23962622;24327;9;310;1;1;0;7;91;102
23962622;24338;9;310;1;2;0;7;52;56
23965864;11678;1;110;1;4;1;1; ;1
23965864;11680;1;110;1;1;0;7;32;40
23965864;24305;1;110;1;3;0;7;28;29
23965864;24319;1;110;1;2;0;7;67;71
23971757;8442;-1;10;4;1;0;7;88;92
23971757;24307;-1;10;4;2;0;7;328;342
23978088;8412;1;110;1;2;0;7;16;17
23978088;8413;1;110;1;1;0;7;8;9
23983138;8441;-1;10;4;2;0;7;40;45
23983138;8458;-1;10;4;1;0;7;70;86
23983138;24307;-1;10;4;3;0;7;447;451
23985045;8458;1;110;1;8;0;7;59;67
23985045;11680;1;110;1;7;0;7;54;59
23985045;24305;1;110;1;3;0;7;79;80
23985045;24307;1;110;1;1;0;7;59;66
23985045;24319;1;110;1;6;0;7;83;84
23985045;24327;1;110;1;2;0;7;97;107
23985045;24329;1;110;1;5;0;7;23;31
23985045;24338;1;110;1;4;0;7;48;49
23994930;8424;9;310;1;2;0;7;408;410
23994930;8454;9;310;1;3;0;7;146;157
23994930;24307;9;310;1;1;0;7;79;94
23997283;8411;9;310;1;2;0;7;61;65
23997283;8421;9;310;1;3;0;7;15;22
23997283;24300;9;310;1;1;0;7;81;85
23997283;24317;9;310;1;4;0;7;5;5
23999489;8429;9;310;1;3;0;2;48;7
23999489;11680;9;310;1;4;0;7;31;31
23999489;24307;9;310;1;2;0;7;388;396
23999489;24327;9;310;1;1;0;7;114;124
24013496;8419;1;110;1;1;0;7;2;2
24038296;8424;9;310;1;4;0;7;337;340
24038296;8425;9;310;1;1;0;4;19;27
24038296;8427;9;310;1;3;0;7;47;52
24038296;8430;9;310;1;5;0;7;47;48
24038296;24316;9;310;1;2;0;7;172;174
24072696;8455;0;10;5;2;0;7;113;114
24072696;8457;0;10;5;3;0;7;5;49
24072696;11680;0;10;5;1;0;7;46;65
24072696;24305;0;10;5;4;0;7;29;35
24074831;11680;1;110;1;1;0;7;73;75
24074831;24305;1;110;1;3;0;7;5;6
24074831;24307;1;110;1;4;0;7;109;113
24074831;24338;1;110;1;2;0;7;67;67
24079150;8424;9;310;1;4;0;7;203;209
24079150;8425;9;310;1;3;0;7;164;173
24079150;8427;9;310;1;1;0;7;236;236
24079150;24316;9;310;1;2;0;7;197;198
24105178;11680;-1;10;4;1;0;7;236;237
24105178;24307;-1;10;4;2;0;7;484;484
24130610;11680;9;310;1;3;0;7;8;10
24130610;24307;9;310;1;1;0;7;369;379
24130610;24327;9;310;1;2;0;7;234;239
24130661;8457;1;110;1;3;1;1; ;2
24130661;24305;1;110;1;1;0;7;48;49
24130661;24307;1;110;1;2;0;7;118;121
24146354;8454;9;310;1;4;1;1; ;9
24146354;24307;9;310;1;1;0;7;325;335
24146354;24327;9;310;1;3;0;7;240;245
24146354;24329;9;310;1;2;0;7;57;67
24162307;8424;9;310;1;3;0;7;64;72
24162307;8427;9;310;1;5;0;7;189;191
24162307;8429;9;310;1;4;0;7;90;98
24162307;8454;9;310;1;2;0;7;144;155
24162307;24316;9;310;1;1;0;7;119;121
24162307;24327;9;310;1;6;0;7;221;227
24170540;8435;-1;10;4;3;0;7;15;19
24170540;8458;-1;10;4;2;0;7;19;49
24170540;24318;-1;10;4;1;0;7;134;136
24172589;8412;-1;10;4;3;0;7;63;70
24172589;8421;-1;10;4;2;0;7;93;95
24172589;8422;-1;10;4;1;0;7;40;41
24178832;8436;-1;10;4;1;0;7;53;55
24178832;8437;-1;10;4;4;0;4;7;7
24178832;11687;-1;10;4;2;0;4;11;9
24178832;24318;-1;10;4;3;0;4;15;26
24184092;8454;9;310;1;2;0;7;124;138
24184092;8474;9;310;1;1;0;7;19;30
24189160;8412;-1;10;4;1;0;2;42;10
24189160;8417;-1;10;4;2;0;7;13;15
24189160;8421;-1;10;4;3;0;7;41;52
24233908;8434;1;110;1;2;0;7;13;22
24233908;24319;1;110;1;1;0;7;47;52
24233919;24305;-1;10;4;5;0;7;26;44
24233919;24307;-1;10;4;1;0;7;76;106
24233919;24313;-1;10;4;3;0;7;119;119
24233919;24334;-1;10;4;2;0;7;35;35
24233919;24338;-1;10;4;4;0;7;39;49
24243661;8437;-1;10;4;2;0;7;42;42
24243661;11687;-1;10;4;1;0;7;18;21
24243661;24334;-1;10;4;3;0;7;24;24
24254367;8421;9;310;1;2;0;7;62;64
24254367;24300;9;310;1;1;0;4;17;21
24254795;8425;9;310;1;3;0;7;48;61
24254795;8429;9;310;1;5;0;7;40;49
24254795;24305;9;310;1;2;0;7;14;18
24254795;24307;9;310;1;1;0;7;335;345
24254795;24316;9;310;1;4;0;7;144;146
24256956;8474;9;310;1;1;0;4;4;10
24256956;24307;9;310;1;2;0;7;378;387
24261188;11687;7;110;7;4;1;1; ;1
24261188;24305;7;110;7;1;0;7;3;8
24261188;24307;7;110;7;3;0;7;64;65
24261188;24329;7;110;7;2;0;7;16;19
24269584;8424;9;310;1;3;0;7;214;219
24269584;8425;9;310;1;1;0;7;253;256
24269584;8427;9;310;1;4;0;7;149;152
24269584;8429;9;310;1;2;0;7;100;108
24269584;24307;9;310;1;5;0;7;38;53
24278186;8457;-1;10;4;2;0;7;89;92
24278186;24305;-1;10;4;3;0;7;141;148
24278186;24307;-1;10;4;1;0;7;249;264
24278186;24313;-1;10;4;5;0;7;117;117
24278186;24338;-1;10;4;4;0;7;41;51
24292720;8455;0;10;5;2;0;2;6;2
24292720;8457;0;10;5;1;0;1;81;32
24325381;8448;0;10;5;3;1;1; ;1
24325381;24307;0;10;5;1;0;7;177;180
24325381;24329;0;10;5;2;0;7;5;12
24330427;8455;0;10;5;1;0;2;50;6
24330427;8457;0;10;5;2;0;1;78;31
24335335;8434;0;10;5;2;0;7;18;22
24335335;8438;0;10;5;3;0;7;4;6
24335335;24318;0;10;5;1;0;7;28;30
24344549;8412;-1;10;4;3;0;7;114;117
24344549;8421;-1;10;4;2;0;7;5;29
24344549;24317;-1;10;4;1;0;7;42;44
24344598;8433;-1;10;4;1;0;2;15;2
24344598;8438;-1;10;4;2;0;7;54;54
24344598;8439;-1;10;4;5;0;7;80;80
24344598;8442;-1;10;4;4;0;4;1;12
24344598;8454;-1;10;4;3;0;7;102;104
24348206;8458;-1;10;4;2;0;7;178;182
24348206;8483;-1;10;4;1;0;4;4;9
24351475;8433;-1;10;4;3;0;7;4;17
24351475;8436;-1;10;4;5;0;7;37;39
24351475;8439;-1;10;4;2;0;7;66;66
24351475;8442;-1;10;4;4;0;7;105;107
24351475;24313;-1;10;4;1;0;7;73;78
24365450;8436;-1;10;4;2;0;7;11;19
24365450;8441;-1;10;4;1;0;7;34;41
24365450;8454;-1;10;4;5;0;7;43;49
24365450;8458;-1;10;4;3;0;7;177;181
24365450;11687;-1;10;4;4;0;7;15;18
24367073;8454;-1;10;4;1;0;4;19;12
24367073;8458;-1;10;4;3;0;7;150;158
24367073;24307;-1;10;4;2;0;7;415;420
24368744;11680;-1;10;4;1;0;7;55;72
24368744;24305;-1;10;4;2;0;7;62;74
24368744;24307;-1;10;4;4;0;7;95;124
24368744;24311;-1;10;4;3;0;7;16;22
24370388;8424;9;310;1;1;0;7;55;63
24370388;8425;9;310;1;2;0;7;226;232
24370388;24307;9;310;1;3;1;1; ;1
24374096;8424;9;310;1;5;0;7;250;254
24374096;8429;9;310;1;2;0;7;86;94
24374096;8455;9;310;1;3;0;7;80;84
24374096;8457;9;310;1;4;0;7;114;118
24374096;24327;9;310;1;1;0;2;150;8
24380929;8454;-1;10;4;2;0;7;117;119
24380929;24329;-1;10;4;1;0;2;6;2
24399205;8424;9;310;1;1;0;7;274;278
24399205;8429;9;310;1;5;0;7;240;246
24399205;8430;9;310;1;2;0;7;61;62
24399205;24307;9;310;1;4;0;7;336;346
24399205;24316;9;310;1;3;0;7;84;87
24400246;8424;9;310;1;2;0;7;38;46
24400246;8429;9;310;1;3;0;7;146;153
24400246;8454;9;310;1;5;0;7;14;35
24400246;24307;9;310;1;1;0;2;255;10
24400246;24329;9;310;1;4;0;7;23;35
24406322;8434;-1;10;4;7;0;7;12;19
24406322;8454;-1;10;4;3;0;7;27;36
24406322;11680;-1;10;4;5;0;7;187;193
24406322;24307;-1;10;4;1;0;7;336;348
