rbd;cod_nivel;cod_curso;cod_ense;cod_grado;cod_jor;cod_espe;cod_sede;con_copago;solo_hombres;solo_mujeres;lat;lon;cupos_totales;vacantes;vacantes_pie;vacantes_prioritarios;vacantes_alta_exigencia_t;vacantes_alta_exigencia_r;vacantes_regular;software_aleatorio;habilitado_distancia
11590;1;111000000133;110;1;3;0;1;0;0;0;-42,350689;-73,843361;2;2;0;1;0;0;1;1;1
11590;2;211000000133;110;2;3;0;1;0;0;0;-42,350689;-73,843361;2;1;0;0;0;0;1;1;1
11590;3;311000000133;110;3;3;0;1;0;0;0;-42,350689;-73,843361;2;2;0;1;0;0;1;1;1
11590;4;411000000133;110;4;3;0;1;0;0;0;-42,350689;-73,843361;2;1;0;0;0;0;1;1;1
11590;5;511000000133;110;5;3;0;1;0;0;0;-42,350689;-73,843361;2;1;0;0;0;0;1;1;1
11590;6;611000000133;110;6;3;0;1;0;0;0;-42,350689;-73,843361;2;0;0;0;0;0;0;1;1
11591;7;711000000133;110;7;3;0;1;0;0;0;-40,198139;-72,258698;64;28;0;0;0;0;28;2;1
11591;9;131000000133;310;1;3;0;1;0;0;0;-40,198139;-72,258698;96;37;0;0;0;0;37;2;1
11593;1;111000000133;110;1;3;0;1;0;0;0;-43,041679;-73,461288;5;5;0;1;0;0;4;1;1
11593;2;211000000133;110;2;3;0;1;0;0;0;-43,041679;-73,461288;4;4;0;1;0;0;3;1;1
11593;3;311000000133;110;3;3;0;1;0;0;0;-43,041679;-73,461288;4;3;0;0;0;0;3;1;1
11593;4;411000000133;110;4;3;0;1;0;0;0;-43,041679;-73,461288;4;3;0;0;0;0;3;1;1
11593;5;511000000133;110;5;3;0;1;0;0;0;-43,041679;-73,461288;4;3;0;0;0;0;3;1;1
11593;6;611000000133;110;6;3;0;1;0;0;0;-43,041679;-73,461288;5;1;0;0;0;0;1;1;1
11594;-1;401000000133;10;4;3;0;1;0;0;0;-40,574131;-73,119118;20;15;0;0;0;0;15;2;1
11594;0;501000000133;10;5;3;0;1;0;0;0;-40,574131;-73,119118;20;14;0;0;0;0;14;2;1
11594;1;111000000133;110;1;3;0;1;0;0;0;-40,574131;-73,119118;37;25;0;0;0;0;25;2;1
11594;2;211000000133;110;2;3;0;1;0;0;0;-40,574131;-73,119118;35;22;0;0;0;0;22;2;1
11594;3;311000000133;110;3;3;0;1;0;0;0;-40,574131;-73,119118;35;19;0;0;0;0;19;2;1
11594;4;411000000133;110;4;3;0;1;0;0;0;-40,574131;-73,119118;35;21;0;0;0;0;21;2;1
11594;5;511000000133;110;5;3;0;1;0;0;0;-40,574131;-73,119118;38;23;0;0;0;0;23;2;1
11594;6;611000000133;110;6;3;0;1;0;0;0;-40,574131;-73,119118;38;13;0;0;0;0;13;2;1
11594;7;711000000133;110;7;3;0;1;0;0;0;-40,574131;-73,119118;38;16;0;0;0;0;16;2;1
11594;8;811000000133;110;8;3;0;1;0;0;0;-40,574131;-73,119118;38;18;0;0;0;0;18;2;1
11608;7;711000000133;110;7;3;0;1;0;0;0;-45,580971;-72,042526;120;20;0;0;0;0;20;1;1
11608;9;131000000133;310;1;3;0;1;0;0;0;-45,580971;-72,042526;200;19;0;0;0;0;19;1;1
11609;1;111000000133;110;1;3;0;1;0;0;0;-44,076988;-73,086327;3;3;0;1;0;0;2;1;1
11609;7;711000000133;110;7;3;0;1;0;0;0;-44,076988;-73,086327;3;2;0;1;0;0;1;1;1
11612;-1;401000000133;10;4;3;0;1;0;0;0;-45,413559;-72,687103;30;14;2;0;0;0;12;1;1
11612;0;501000000133;10;5;3;0;1;0;0;0;-45,413559;-72,687103;30;8;1;0;0;0;7;1;1
11612;1;111000000133;110;1;3;0;1;0;0;0;-45,413559;-72,687103;30;5;0;0;0;0;5;1;1
11674;1;111000000133;110;1;3;0;1;0;0;0;-37,71093;-71,481911;23;20;0;1;0;0;19;1;0
11674;7;711000000133;110;7;3;0;1;0;0;0;-37,71093;-71,481911;30;16;0;0;0;0;16;1;0
11676;1;111000000133;110;1;3;0;1;0;0;0;-37,288651;-72,773293;15;15;1;3;0;0;11;1;1
11677;-1;401000000131;10;4;1;0;1;0;0;0;-37,280449;-72,711449;90;35;0;0;0;0;35;1;1
11677;0;501000000131;10;5;1;0;1;0;0;0;-37,280449;-72,711449;90;39;6;0;0;0;33;1;1
11677;1;111000000131;110;1;1;0;1;0;0;0;-37,280449;-72,711449;90;21;6;0;0;0;15;1;1
11677;7;711000000131;110;7;1;0;1;0;0;0;-37,280449;-72,711449;112;13;0;0;0;0;13;1;1
11678;-1;401000000132;10;4;2;0;1;1;0;0;-53,138691;-70,889107;35;1;0;0;0;0;1;2;1
11678;0;501000000131;10;5;1;0;1;1;0;0;-53,138691;-70,889107;35;0;0;0;0;0;0;2;1
11678;1;111000000131;110;1;1;0;1;1;0;0;-53,138691;-70,889107;42;2;0;0;0;0;2;2;1
11678;2;211000000131;110;2;1;0;1;1;0;0;-53,138691;-70,889107;42;0;0;0;0;0;0;2;1
11678;3;311000000133;110;3;3;0;1;1;0;0;-53,138691;-70,889107;42;0;0;0;0;0;0;2;1
11678;4;411000000133;110;4;3;0;1;1;0;0;-53,138691;-70,889107;42;0;0;0;0;0;0;2;1
11678;5;511000000133;110;5;3;0;1;1;0;0;-53,138691;-70,889107;42;1;0;1;0;0;0;2;1
11678;6;611000000133;110;6;3;0;1;1;0;0;-53,138691;-70,889107;42;1;0;0;0;0;1;2;1
11678;7;711000000133;110;7;3;0;1;1;0;0;-53,138691;-70,889107;42;0;0;0;0;0;0;2;1
11678;8;811000000133;110;8;3;0;1;1;0;0;-53,138691;-70,889107;42;2;0;1;0;0;1;2;1
11678;9;131000000133;310;1;3;0;1;1;0;0;-53,138691;-70,889107;42;0;0;0;0;0;0;2;1
11678;10;231000000133;310;2;3;0;1;1;0;0;-53,138691;-70,889107;42;0;0;0;0;0;0;2;1
11678;11;331000000133;310;3;3;0;1;1;0;0;-53,138691;-70,889107;42;0;0;0;0;0;0;2;1
11678;12;431000000133;310;4;3;0;1;1;0;0;-53,138691;-70,889107;42;16;0;0;0;0;16;2;1
11680;-1;401000000133;10;4;3;0;1;1;0;0;-53,138351;-70,89772;26;0;0;0;0;0;0;1;1
11680;0;501000000133;10;5;3;0;1;1;0;0;-53,138351;-70,89772;28;0;0;0;0;0;0;1;1
11680;1;111000000133;110;1;3;0;1;1;0;0;-53,138351;-70,89772;30;0;0;0;0;0;0;1;1
11680;2;211000000133;110;2;3;0;1;1;0;0;-53,138351;-70,89772;30;0;0;0;0;0;0;1;1
11680;3;311000000133;110;3;3;0;1;1;0;0;-53,138351;-70,89772;60;0;0;0;0;0;0;1;1
11680;4;411000000133;110;4;3;0;1;1;0;0;-53,138351;-70,89772;30;0;0;0;0;0;0;1;1
11680;5;511000000133;110;5;3;0;1;1;0;0;-53,138351;-70,89772;32;0;0;0;0;0;0;1;1
11680;6;611000000133;110;6;3;0;1;1;0;0;-53,138351;-70,89772;32;0;0;0;0;0;0;1;1
11680;7;711000000133;110;7;3;0;1;1;0;0;-53,138351;-70,89772;62;0;0;0;0;0;0;1;1
11680;8;811000000133;110;8;3;0;1;1;0;0;-53,138351;-70,89772;33;0;0;0;0;0;0;1;1
11680;9;131000000133;310;1;3;0;1;1;0;0;-53,138351;-70,89772;31;1;0;1;0;0;0;1;1
11680;10;231000000133;310;2;3;0;1;1;0;0;-53,138351;-70,89772;31;1;0;1;0;0;0;1;1
11680;11;331000000133;310;3;3;0;1;1;0;0;-53,138351;-70,89772;33;0;0;0;0;0;0;1;1
11680;12;431000000133;310;4;3;0;1;1;0;0;-53,138351;-70,89772;66;0;0;0;0;0;0;1;1
11687;-1;401000000133;10;4;3;0;1;0;0;0;-53,147652;-70,927193;26;21;0;0;0;0;21;1;1
11687;0;501000000133;10;5;3;0;1;0;0;0;-53,147652;-70,927193;26;9;0;0;0;0;9;1;1
11687;1;111000000133;110;1;3;0;1;0;0;0;-53,147652;-70,927193;40;20;0;0;0;0;20;1;0
11687;2;211000000133;110;2;3;0;1;0;0;0;-53,147652;-70,927193;40;17;0;0;0;0;17;1;0
11687;3;311000000133;110;3;3;0;1;0;0;0;-53,147652;-70,927193;40;11;0;0;0;0;11;1;0
11687;4;411000000133;110;4;3;0;1;0;0;0;-53,147652;-70,927193;40;11;0;0;0;0;11;1;0
11687;5;511000000133;110;5;3;0;1;0;0;0;-53,147652;-70,927193;40;15;0;0;0;0;15;1;0
11687;6;611000000133;110;6;3;0;1;0;0;0;-53,147652;-70,927193;40;17;0;0;0;0;17;1;0
11687;7;711000000133;110;7;3;0;1;0;0;0;-53,147652;-70,927193;40;10;0;0;0;0;10;1;0
11687;8;811000000133;110;8;3;0;1;0;0;0;-53,147652;-70,927193;40;18;0;0;0;0;18;1;0
11704;-1;401000000133;10;4;3;0;1;0;0;0;-36,705429;-71,892052;20;11;0;0;0;0;11;1;1
11704;0;501000000133;10;5;3;0;1;0;0;0;-36,705429;-71,892052;20;3;0;0;0;0;3;1;1
11704;1;111000000133;110;1;3;0;1;0;0;0;-36,705429;-71,892052;42;16;0;0;0;0;16;1;1
11704;7;711000000133;110;7;3;0;1;0;0;0;-36,705429;-71,892052;70;0;0;0;0;0;0;1;1
11705;-1;401000000133;10;4;3;0;1;0;0;0;-36,827278;-73,144058;10;4;2;0;0;0;2;1;1
11705;0;501000000133;10;5;3;0;1;0;0;0;-36,827278;-73,144058;20;12;2;0;0;0;10;1;1
11705;1;111000000133;110;1;3;0;1;0;0;0;-36,827278;-73,144058;45;28;0;0;0;0;28;1;1
11705;7;711000000133;110;7;3;0;1;0;0;0;-36,827278;-73,144058;45;22;0;0;0;0;22;1;1
11706;-1;401000000132;10;4;2;0;1;0;0;0;-36,837341;-73,137589;35;21;0;0;0;0;21;1;1
11706;0;501000000131;10;5;1;0;1;0;0;0;-36,837341;-73,137589;35;12;0;0;0;0;12;1;1
11706;1;111000000133;110;1;3;0;1;0;0;0;-36,837341;-73,137589;43;13;0;0;0;0;13;1;1
11706;7;711000000133;110;7;3;0;1;0;0;0;-36,837341;-73,137589;45;4;0;0;0;0;4;1;1
11706;9;131000000133;310;1;3;0;1;0;0;0;-36,837341;-73,137589;73;23;0;0;0;0;23;1;1
11707;-1;401000000132;10;4;2;0;1;0;0;0;-37,093479;-73,157066;70;0;0;0;0;0;0;2;1
11707;0;501000000131;10;5;1;0;1;0;0;0;-37,093479;-73,157066;80;2;0;0;0;0;2;2;1
11707;1;111000000132;110;1;2;0;1;0;0;0;-37,093479;-73,157066;90;3;0;0;0;0;3;2;1
11707;7;711000000131;110;7;1;0;1;0;0;0;-37,093479;-73,157066;90;37;0;0;0;0;37;2;1
11708;-1;401000000132;10;4;2;0;1;0;0;0;-36,792561;-73,079536;36;18;2;3;0;0;13;1;1
11708;0;501000000131;10;5;1;0;1;0;0;0;-36,792561;-73,079536;36;8;1;0;0;0;7;1;1
11708;1;111000000132;110;1;2;0;1;0;0;0;-36,792561;-73,079536;39;12;2;0;0;0;10;1;1
11708;7;711000000131;110;7;1;0;1;0;0;0;-36,792561;-73,079536;34;12;2;0;0;0;10;1;1
11709;1;111000000133;110;1;3;0;1;0;0;0;-36,824471;-73,070831;38;31;2;0;0;0;29;1;1
11709;7;711000000133;110;7;3;0;1;0;0;0;-36,824471;-73,070831;38;7;1;0;0;0;6;1;1
11709;9;131000000133;310;1;3;0;1;0;0;0;-36,824471;-73,070831;38;9;0;0;0;0;9;1;1
11711;-1;401000000133;10;4;3;0;1;0;0;0;-37,2397;-71,941139;60;29;4;0;0;0;25;1;1
11711;0;501000000133;10;5;3;0;1;0;0;0;-37,2397;-71,941139;75;43;5;0;0;0;38;1;1
11711;1;111000000133;110;1;3;0;1;0;0;0;-37,2397;-71,941139;85;19;6;0;0;0;13;1;1
11711;7;711000000133;110;7;3;0;1;0;0;0;-37,2397;-71,941139;110;6;0;0;0;0;6;1;1
11712;-1;401000000132;10;4;2;0;1;0;0;0;-37,625648;-73,465797;105;34;0;0;0;0;34;1;1
11712;0;501000000131;10;5;1;0;1;0;0;0;-37,625648;-73,465797;99;8;0;0;0;0;8;1;1
11712;1;111000000133;110;1;3;0;1;0;0;0;-37,625648;-73,465797;99;3;0;0;0;0;3;1;1
11712;7;711000000133;110;7;3;0;1;0;0;0;-37,625648;-73,465797;86;1;0;0;0;0;1;1;1
11712;9;131000000133;310;1;3;0;1;0;0;0;-37,625648;-73,465797;62;11;0;0;0;0;11;1;1
11714;-1;401000000133;10;4;3;0;1;0;0;0;-38,1511;-73,368729;12;5;0;0;0;0;5;1;1
11714;0;501000000133;10;5;3;0;1;0;0;0;-38,1511;-73,368729;12;0;0;0;0;0;0;1;1
11714;1;111000000133;110;1;3;0;1;0;0;0;-38,1511;-73,368729;18;13;0;0;0;0;13;1;1
11714;7;711000000133;110;7;3;0;1;0;0;0;-38,1511;-73,368729;13;7;0;0;0;0;7;1;1
11715;-1;401000000131;10;4;1;0;1;0;0;0;-36,82999;-73,139168;32;6;0;0;0;0;6;1;1
11715;0;501000000132;10;5;2;0;1;0;0;0;-36,82999;-73,139168;32;1;0;0;0;0;1;1;1
11715;1;111000000132;110;1;2;0;1;0;0;0;-36,82999;-73,139168;42;1;0;0;0;0;1;1;1
11715;7;711000000131;110;7;1;0;1;0;0;0;-36,82999;-73,139168;42;7;0;0;0;0;7;1;1
11716;-1;401000000133;10;4;3;0;1;0;0;0;-37,484169;-72,349167;35;31;0;3;0;0;28;1;1
11716;0;501000000133;10;5;3;0;1;0;0;0;-37,484169;-72,349167;35;27;0;0;0;0;27;1;1
11716;1;111000000133;110;1;3;0;1;0;0;0;-37,484169;-72,349167;35;26;0;0;0;0;26;1;0
11716;7;711000000133;110;7;3;0;1;0;0;0;-37,484169;-72,349167;35;25;0;0;0;0;25;1;0
11716;9;131000000133;310;1;3;0;1;0;0;0;-37,484169;-72,349167;37;23;0;0;0;0;23;1;0
11718;0;501000000131;10;5;1;0;1;0;0;0;-37,464581;-72,368294;45;18;0;0;0;0;18;2;1
11718;0;501000000132;10;5;2;0;1;0;0;0;-37,464581;-72,368294;45;5;0;0;0;0;5;2;1
11718;1;111000000132;110;1;2;0;1;0;0;0;-37,464581;-72,368294;90;4;0;0;0;0;4;2;1
11718;7;711000000131;110;7;1;0;1;0;0;0;-37,464581;-72,368294;80;0;0;0;0;0;0;2;1
11719;-1;401000000132;10;4;2;0;1;0;0;0;-37,460758;-72,375;35;26;2;0;0;0;24;1;1
11719;0;501000000131;10;5;1;0;1;0;0;0;-37,460758;-72,375;35;21;2;0;0;0;19;1;1
11719;1;111000000133;110;1;3;0;1;0;0;0;-37,460758;-72,375;44;11;2;0;0;0;9;1;1
11719;7;711000000133;110;7;3;0;1;0;0;0;-37,460758;-72,375;45;7;0;0;0;0;7;1;1
11739;1;111000000133;110;1;3;0;1;0;0;0;-37,75737;-71,217857;15;3;0;0;0;0;3;1;0
11739;7;711000000133;110;7;3;0;1;0;0;0;-37,75737;-71,217857;16;3;0;0;0;0;3;1;0
11741;-1;401000000131;10;4;1;0;1;0;0;0;-36,794361;-73,043747;17;7;0;1;0;0;6;1;1
11741;0;501000000131;10;5;1;0;1;0;0;0;-36,794361;-73,043747;18;5;0;0;0;0;5;1;1
11741;1;111000000132;110;1;2;0;1;0;0;0;-36,794361;-73,043747;26;12;0;0;0;0;12;1;1
11741;7;711000000131;110;7;1;0;1;0;0;0;-36,794361;-73,043747;26;12;0;0;0;0;12;1;1
11743;-1;401000000131;10;4;1;0;1;0;0;0;-36,7206;-73,141113;20;9;0;0;0;0;9;1;1
11743;-1;401000000132;10;4;2;0;1;0;0;0;-36,7206;-73,141113;20;2;0;0;0;0;2;1;1
11743;0;501000000131;10;5;1;0;1;0;0;0;-36,7206;-73,141113;21;9;0;0;0;0;9;1;1
11743;0;501000000132;10;5;2;0;1;0;0;0;-36,7206;-73,141113;21;5;0;0;0;0;5;1;1
11743;1;111000000132;110;1;2;0;1;0;0;0;-36,7206;-73,141113;50;17;0;0;0;0;17;1;1
11743;7;711000000131;110;7;1;0;1;0;0;0;-36,7206;-73,141113;50;5;0;0;0;0;5;1;1
11744;-1;401000000131;10;4;1;0;1;0;0;0;-36,622768;-72,138344;15;13;2;1;0;0;10;1;1
11744;0;501000000131;10;5;1;0;1;0;0;0;-36,622768;-72,138344;15;10;2;0;0;0;8;1;1
11744;1;111000000131;110;1;1;0;1;0;0;0;-36,622768;-72,138344;25;17;2;0;0;0;15;1;1
11744;7;711000000131;110;7;1;0;1;0;0;0;-36,622768;-72,138344;30;16;0;0;0;0;16;1;1
11746;-1;401000000133;10;4;3;0;1;0;0;0;-37,472511;-73,339302;26;16;2;0;0;0;14;2;1
11746;0;501000000133;10;5;3;0;1;0;0;0;-37,472511;-73,339302;26;9;2;0;0;0;7;2;1
11746;1;111000000133;110;1;3;0;1;0;0;0;-37,472511;-73,339302;45;21;2;0;0;0;19;2;1
11746;7;711000000133;110;7;3;0;1;0;0;0;-37,472511;-73,339302;45;23;0;0;0;0;23;2;1
12001;-1;401000000131;10;4;1;0;1;0;0;0;-36,61861;-72,078659;35;32;0;4;0;0;28;1;1
12001;-1;401000000132;10;4;2;0;1;0;0;0;-36,61861;-72,078659;35;28;0;2;0;0;26;1;1
12001;0;501000000131;10;5;1;0;1;0;0;0;-36,61861;-72,078659;45;32;0;0;0;0;32;1;1
12001;0;501000000132;10;5;2;0;1;0;0;0;-36,61861;-72,078659;45;32;0;0;0;0;32;1;1
12001;1;111000000131;110;1;1;0;1;0;0;0;-36,61861;-72,078659;45;24;0;0;0;0;24;1;1
12001;1;111000000132;110;1;2;0;1;0;0;0;-36,61861;-72,078659;45;23;0;0;0;0;23;1;1
12001;7;711000000133;110;7;3;0;1;0;0;0;-36,61861;-72,078659;90;40;0;0;0;0;40;1;1
12001;9;131000000133;310;1;3;0;1;0;0;0;-36,61861;-72,078659;45;23;0;0;0;0;23;1;1
12002;-1;401000000133;10;4;3;0;1;0;0;0;-37,955261;-73,416313;29;19;2;0;0;0;17;1;1
12002;0;501000000133;10;5;3;0;1;0;0;0;-37,955261;-73,416313;33;5;1;0;0;0;4;1;1
12002;1;111000000133;110;1;3;0;1;0;0;0;-37,955261;-73,416313;35;9;0;0;0;0;9;1;1
12002;7;711000000133;110;7;3;0;1;0;0;0;-37,955261;-73,416313;35;2;0;0;0;0;2;1;1
12004;9;131000000133;310;1;3;0;1;0;0;0;-37,47794;-73,359261;140;64;0;0;0;0;64;1;0
12005;7;711000000133;110;7;3;0;1;0;0;0;-37,460289;-72,351387;60;0;0;0;0;0;0;1;1
12005;9;131000000133;310;1;3;0;1;0;0;0;-37,460289;-72,351387;225;0;0;0;0;0;0;1;1
12006;9;131000000133;310;1;3;0;1;0;0;0;-36,434181;-71,927094;30;11;0;0;0;0;11;1;1
12008;-1;401000000131;10;4;1;0;1;0;0;0;-36,985378;-73,16658;35;0;0;0;0;0;0;1;1
12008;-1;401000000132;10;4;2;0;1;0;0;0;-36,985378;-73,16658;35;0;0;0;0;0;0;1;1
12008;0;501000000131;10;5;1;0;1;0;0;0;-36,985378;-73,16658;45;0;0;0;0;0;0;1;1
12008;0;501000000132;10;5;2;0;1;0;0;0;-36,985378;-73,16658;45;0;0;0;0;0;0;1;1
12008;1;111000000131;110;1;1;0;1;0;0;0;-36,985378;-73,16658;45;1;0;0;0;0;1;1;1
12008;1;111000000132;110;1;2;0;1;0;0;0;-36,985378;-73,16658;45;0;0;0;0;0;0;1;1
12008;7;711000000131;110;7;1;0;1;0;0;0;-36,985378;-73,16658;90;0;0;0;0;0;0;1;1
12018;1;111000000131;110;1;1;0;1;0;0;0;-36,80471;-71,813339;5;4;0;0;0;0;4;1;1
12020;-1;401000000133;10;4;3;0;1;0;0;0;-37,035938;-72,404984;34;1;1;0;0;0;0;2;1
12020;0;501000000133;10;5;3;0;1;0;0;0;-37,035938;-72,404984;42;9;1;0;0;0;8;2;1
12020;1;111000000133;110;1;3;0;1;0;0;0;-37,035938;-72,404984;72;31;4;0;0;0;27;2;1
12020;7;711000000133;110;7;3;0;1;0;0;0;-37,035938;-72,404984;72;0;0;0;0;0;0;2;1
12022;-1;401000000133;10;4;3;0;1;0;0;0;-37,447971;-72,139427;30;20;2;0;0;0;18;1;1
12022;0;501000000133;10;5;3;0;1;0;0;0;-37,447971;-72,139427;30;20;2;0;0;0;18;1;1
12022;1;111000000133;110;1;3;0;1;0;0;0;-37,447971;-72,139427;30;4;2;0;0;0;2;1;1
12022;7;711000000133;110;7;3;0;1;0;0;0;-37,447971;-72,139427;30;14;0;0;0;0;14;1;1
12023;-1;401000000131;10;4;1;0;1;0;0;0;-36,723942;-73,122337;20;18;2;1;0;0;15;1;1
12023;0;501000000131;10;5;1;0;1;0;0;0;-36,723942;-73,122337;20;16;2;0;0;0;14;1;1
12023;1;111000000131;110;1;1;0;1;0;0;0;-36,723942;-73,122337;35;22;1;0;0;0;21;1;1
12023;7;711000000131;110;7;1;0;1;0;0;0;-36,723942;-73,122337;35;17;0;0;0;0;17;1;1
12027;-1;401000000132;10;4;2;0;1;0;0;0;-36,418152;-71,968582;32;8;2;0;0;0;6;1;1
12027;0;501000000131;10;5;1;0;1;0;0;0;-36,418152;-71,968582;32;12;0;0;0;0;12;1;1
12027;1;111000000131;110;1;1;0;1;0;0;0;-36,418152;-71,968582;44;18;0;0;0;0;18;1;1
12027;7;711000000131;110;7;1;0;1;0;0;0;-36,418152;-71,968582;44;8;0;0;0;0;8;1;1
12027;9;131000000133;310;1;3;0;1;0;0;0;-36,418152;-71,968582;120;7;0;0;0;0;7;1;1
12031;-1;401000000132;10;4;2;0;1;0;0;0;-37,244202;-71,944183;35;0;0;0;0;0;0;1;1
12031;0;501000000131;10;5;1;0;1;0;0;0;-37,244202;-71,944183;45;5;0;0;0;0;5;1;1
12031;1;111000000133;110;1;3;0;1;0;0;0;-37,244202;-71,944183;45;0;0;0;0;0;0;1;1
12031;7;711000000133;110;7;3;0;1;0;0;0;-37,244202;-71,944183;45;0;0;0;0;0;0;1;1
12031;9;131000000133;310;1;3;0;1;0;0;0;-37,244202;-71,944183;45;1;0;0;0;0;1;1;1
12032;-1;401000000133;10;4;3;0;1;0;0;0;-37,161259;-72,071442;33;0;0;0;0;0;0;2;1
12032;0;501000000133;10;5;3;0;1;0;0;0;-37,161259;-72,071442;34;0;0;0;0;0;0;2;1
12032;1;111000000133;110;1;3;0;1;0;0;0;-37,161259;-72,071442;34;0;0;0;0;0;0;2;1
12032;7;711000000133;110;7;3;0;1;0;0;0;-37,161259;-72,071442;41;0;0;0;0;0;0;2;1
12032;9;131000000133;310;1;3;0;1;0;0;0;-37,161259;-72,071442;33;0;0;0;0;0;0;2;1
12033;9;131000000131;310;1;1;0;1;0;0;0;-36,991669;-73,168007;320;103;1;0;0;0;102;1;1
12037;-1;401000000132;10;4;2;0;1;0;0;0;-37,286701;-72,702843;62;9;0;0;0;0;9;1;1
12037;0;501000000131;10;5;1;0;1;0;0;0;-37,286701;-72,702843;62;12;0;0;0;0;12;1;1
12037;1;111000000133;110;1;3;0;1;0;0;0;-37,286701;-72,702843;64;1;0;0;0;0;1;1;1
12037;7;711000000133;110;7;3;0;1;0;0;0;-37,286701;-72,702843;64;8;0;0;0;0;8;1;1
12037;9;131000000133;310;1;3;0;1;0;0;0;-37,286701;-72,702843;70;13;0;0;0;0;13;1;1
12046;-1;401000000132;10;4;2;0;1;0;0;0;-36,628139;-71,830856;35;0;0;0;0;0;0;1;1
12046;0;501000000131;10;5;1;0;1;0;0;0;-36,628139;-71,830856;35;0;0;0;0;0;0;1;1
12046;1;111000000133;110;1;3;0;1;0;0;0;-36,628139;-71,830856;35;1;0;0;0;0;1;1;1
12046;7;711000000133;110;7;3;0;1;0;0;0;-36,628139;-71,830856;38;0;0;0;0;0;0;1;1
12046;9;131000000133;310;1;3;0;1;0;0;0;-36,628139;-71,830856;35;0;0;0;0;0;0;1;1
12050;9;131000000133;310;1;3;0;1;0;0;0;-36,591518;-72,095871;450;378;11;19;0;0;348;1;1
12058;-1;401000000133;10;4;3;0;1;0;0;0;-36,96685;-72,932709;64;49;4;1;0;0;44;1;1
12058;0;501000000133;10;5;3;0;1;0;0;0;-36,96685;-72,932709;64;29;0;0;0;0;29;1;1
12058;1;111000000133;110;1;3;0;1;0;0;0;-36,96685;-72,932709;64;24;2;0;0;0;22;1;1
12058;7;711000000133;110;7;3;0;1;0;0;0;-36,96685;-72,932709;64;24;0;0;0;0;24;1;1
12059;7;711000000133;110;7;3;0;1;0;0;0;-37,67458;-71,934181;38;28;0;0;0;0;28;1;1
12059;9;131000000133;310;1;3;0;1;0;0;0;-37,67458;-71,934181;76;36;0;0;0;0;36;1;1
12062;9;131000000133;310;1;3;0;1;0;0;0;-36,843578;-73,112289;266;0;0;0;0;0;0;1;1
12064;1;111000000133;110;1;3;0;1;0;0;0;-37,237949;-73,632713;4;4;0;1;0;0;3;1;1
12065;1;111000000131;110;1;1;0;1;0;0;0;-36,360359;-72,852867;5;5;2;1;0;0;2;1;1
12151;7;711000000133;110;7;3;0;1;0;0;0;-33,000511;-71,490143;90;29;0;0;0;0;29;1;1
12151;9;131000000133;310;1;3;0;1;0;0;0;-33,000511;-71,490143;315;1;0;0;0;0;1;1;1
12167;-1;401000000133;10;4;3;0;1;0;0;0;-33,587299;-71,61068;15;14;0;3;0;0;11;1;1
12167;0;501000000133;10;5;3;0;1;0;0;0;-33,587299;-71,61068;15;14;0;3;0;0;11;1;1
12167;1;111000000131;110;1;1;0;1;0;0;0;-33,587299;-71,61068;12;10;0;1;0;0;9;1;1
12167;7;711000000133;110;7;3;0;1;0;0;0;-33,587299;-71,61068;9;3;0;0;0;0;3;1;1
12171;-1;401000000133;10;4;3;0;1;0;0;0;-33,012791;-71,546341;30;4;0;0;0;0;4;2;1
12171;0;501000000133;10;5;3;0;1;0;0;0;-33,012791;-71,546341;36;14;0;1;0;0;13;2;1
12171;1;111000000133;110;1;3;0;1;0;0;0;-33,012791;-71,546341;36;0;0;0;0;0;0;2;1
12171;7;711000000133;110;7;3;0;1;0;0;0;-33,012791;-71,546341;72;28;0;0;0;0;28;2;1
12175;-1;401000000132;10;4;2;0;1;0;0;0;-33,030941;-71,653343;22;18;0;1;0;0;17;1;1
12175;0;501000000131;10;5;1;0;1;0;0;0;-33,030941;-71,653343;22;10;0;0;0;0;10;1;1
12175;1;111000000132;110;1;2;0;1;0;0;0;-33,030941;-71,653343;26;4;0;0;0;0;4;1;0
12175;7;711000000131;110;7;1;0;1;0;0;0;-33,030941;-71,653343;22;4;0;0;0;0;4;1;0
12177;9;131000000133;310;1;3;0;1;1;0;0;-32,430618;-71,068413;90;0;0;0;0;0;0;2;1
12182;1;111000000133;110;1;3;0;1;0;0;0;-40,58707;-73,177841;13;13;2;2;0;0;9;1;1
12182;2;211000000133;110;2;3;0;1;0;0;0;-40,58707;-73,177841;14;6;2;0;0;0;4;1;1
12182;3;311000000133;110;3;3;0;1;0;0;0;-40,58707;-73,177841;21;17;2;0;0;0;15;1;1
12182;4;411000000133;110;4;3;0;1;0;0;0;-40,58707;-73,177841;21;12;0;0;0;0;12;1;1
12182;5;511000000133;110;5;3;0;1;0;0;0;-40,58707;-73,177841;21;9;1;0;0;0;8;1;1
12182;6;611000000133;110;6;3;0;1;0;0;0;-40,58707;-73,177841;21;8;0;0;0;0;8;1;1
12182;7;711000000133;110;7;3;0;1;0;0;0;-40,58707;-73,177841;27;11;0;0;0;0;11;1;1
12182;8;811000000133;110;8;3;0;1;0;0;0;-40,58707;-73,177841;27;19;0;0;0;0;19;1;1
12183;-1;401000000131;10;4;1;0;1;1;0;0;-40,589199;-73,105507;34;0;0;0;0;0;0;2;1
