mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
972582;23836019;1;1;1
973567;4283509;0;1;0
974386;22261054;0;1;0
974763;8340215;0;1;1
974763;21898391;0;1;1
975007;23103243;1;1;1
975138;12039620;0;1;1
976853;8329421;0;1;0
977286;1981290;0;1;0
977591;7626959;0;1;1
980345;24483962;1;1;0
982742;10320422;0;1;1
986368;13068116;1;1;0
987364;23625659;0;1;1
987655;21109558;1;1;0
988141;11917309;0;1;1
988179;20187367;0;1;1
988444;11073555;0;1;1
988846;153176;0;1;0
989097;8917971;0;1;1
989097;9708887;0;1;1
989554;11083337;0;1;0
991915;19315301;0;1;1
992127;16605951;1;1;1
992163;638;0;1;0
992865;684860;0;1;0
993588;9159426;0;1;0
993807;19639960;0;1;0
994044;8038468;0;1;0
994583;17708197;0;1;1
995092;6224638;0;1;0
996868;5942434;0;1;1
997126;19471919;0;1;0
999644;9544974;1;1;1
1000167;1297638;0;1;0
1001707;2279995;0;1;1
1001864;24488354;0;1;0
1002606;17813452;1;1;0
1003115;2188489;0;1;1
1003185;15311572;0;1;0
1003230;8229870;0;1;0
1003537;2553395;0;1;0
1004071;11342980;0;1;1
1006843;2751328;0;1;0
1006843;14909122;0;1;0
1006935;7864129;0;1;1
1007163;23748525;0;1;0
1007301;21027695;0;1;1
1007994;21135480;0;1;1
1011669;110848;0;1;0
1012376;6947570;0;1;0
1012615;6717687;0;1;1
1012928;9501115;0;1;1
1015090;3699495;0;1;1
1015369;21883547;0;1;1
1015964;2683472;0;1;0
1016392;2375334;0;1;1
1017358;14528756;0;1;0
1019097;7762422;0;1;1
1019187;3538158;0;1;0
1020094;5119713;0;1;1
1020570;18009001;1;1;1
1020785;4988899;0;1;1
1021409;1272213;0;1;1
1022611;10359860;0;1;0
1025585;11068638;0;1;1
1025585;20226059;0;1;1
1025585;21081093;0;1;1
1027043;1810284;0;1;0
1027043;17184704;0;1;0
1027737;1154614;0;1;0
1028419;17527061;0;1;0
1028643;21754467;0;1;0
1028996;21281498;1;1;1
1029048;3079791;0;1;1
1029048;15757846;0;1;1
1031154;9042521;1;1;1
1031226;22102944;0;1;1
1031226;24438528;0;1;1
1031522;5294488;0;1;1
1035046;7058737;0;1;0
